module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
module_.793	set_size_0	0	1	34602	156	0.00450827962893385	0.00450827962893385	0.360662370314708	0.00561978841318779	no_overlap
module_.661	set_size_0	0	1	34602	114	0.00329451203652897	0.00329451203652897	0.263560962922318	0.00527121925844635	no_overlap
module_.739	set_size_0	0	1	34602	143	0.00413258965985563	0.00413258965985563	0.33060717278845	0.00557139222743355	no_overlap
module_.907	set_size_0	0	1	34602	167	0.00482617114123052	0.00482617114123052	0.386093691298442	0.00571184749367251	no_overlap
module_.853	set_size_0	0	1	34602	113	0.00326561280813842	0.00326561280813842	0.261249024651074	0.00527121925844635	no_overlap
module_.961	set_size_0	0	1	34602	66	0.00190734907377976	0.00190734907377976	0.152587925902381	0.00527121925844635	no_overlap
module_.649	set_size_0	0	1	34602	81	0.00234083749963876	0.00234083749963876	0.187266999971101	0.00527121925844635	no_overlap
module_.1027	set_size_0	0	1	34602	59	0.00170505447504554	0.00170505447504554	0.136404358003643	0.00527121925844635	no_overlap
module_.589	set_size_0	0	1	34602	69	0.0019940467589511	0.0019940467589511	0.159523740716088	0.00527121925844635	no_overlap
module_.931	set_size_0	0	1	34602	137	0.00395919428951241	0.00395919428951241	0.316735543160993	0.00555676391510514	no_overlap
module_.595	set_size_0	0	1	34602	184	0.00531745802387074	0.00531745802387074	0.425396641909659	0.0059915019987276	no_overlap
module_.1003	set_size_0	0	1	34602	146	0.00421928734502774	0.00421928734502774	0.337542987602219	0.00557139222743355	no_overlap
module_.703	set_size_0	0	1	34602	259	0.00748490015316605	0.00748490015316605	0.598792012253284	0.00748490015316605	no_overlap
module_.757	set_size_0	0	1	34602	199	0.00575094644972951	0.00575094644972951	0.460075715978361	0.00617530880346509	no_overlap
module_.829	set_size_0	0	1	34602	46	0.00132936450596777	0.00132936450596777	0.106349160477422	0.00527121925844635	no_overlap
module_.955	set_size_0	0	1	34602	108	0.00312111666618442	0.00312111666618442	0.249689333294754	0.00527121925844635	no_overlap
module_.667	set_size_0	0	1	34602	48	0.00138716296274888	0.00138716296274888	0.11097303701991	0.00527121925844635	no_overlap
module_.859	set_size_0	0	1	34602	108	0.00312111666618442	0.00312111666618442	0.249689333294754	0.00527121925844635	no_overlap
module_.817	set_size_0	0	1	34602	132	0.00381469814755975	0.00381469814755975	0.30517585180478	0.00544956878222821	no_overlap
module_.991	set_size_0	0	1	34602	165	0.00476837268444974	0.00476837268444974	0.381469814755979	0.00571184749367251	no_overlap
module_.943	set_size_0	0	1	34602	192	0.00554865185099562	0.00554865185099562	0.44389214807965	0.00608071435725547	no_overlap
module_.613	set_size_0	0	1	34602	108	0.00312111666618442	0.00312111666618442	0.249689333294754	0.00527121925844635	no_overlap
module_.769	set_size_0	0	1	34602	107	0.00309221743779442	0.00309221743779442	0.247377395023554	0.00527121925844635	no_overlap
module_.715	set_size_0	0	1	34602	128	0.00369910123399642	0.00369910123399642	0.295928098719714	0.00538051088581297	no_overlap
module_.949	set_size_0	0	1	34602	54	0.00156055833309254	0.00156055833309254	0.124844666647403	0.00527121925844635	no_overlap
module_.673	set_size_0	0	1	34602	67	0.00193624830217076	0.00193624830217076	0.154899864173661	0.00527121925844635	no_overlap
module_.913	set_size_0	0	1	34602	113	0.00326561280813842	0.00326561280813842	0.261249024651074	0.00527121925844635	no_overlap
module_.691	set_size_0	0	1	34602	182	0.00525965956708951	0.00525965956708951	0.420772765367161	0.0059915019987276	no_overlap
module_.811	set_size_0	0	1	34602	155	0.00447938040054374	0.00447938040054374	0.358350432043499	0.00561978841318779	no_overlap
module_.841	set_size_0	0	1	34602	114	0.00329451203652897	0.00329451203652897	0.263560962922318	0.00527121925844635	no_overlap
module_.901	set_size_0	0	1	34602	207	0.00598214027685462	0.00598214027685462	0.47857122214837	0.00621521067725155	no_overlap
module_.1021	set_size_0	0	1	34602	210	0.00606883796202584	0.00606883796202584	0.485507036962067	0.00622444919182137	no_overlap
module_.835	set_size_0	0	1	34602	35	0.0010114729936711	0.0010114729936711	0.080917839493688	0.00527121925844635	no_overlap
module_.985	set_size_0	0	1	34602	51	0.00147386064792066	0.00147386064792066	0.117908851833653	0.00527121925844635	no_overlap
module_.607	set_size_0	0	1	34602	96	0.00277432592549787	0.00277432592549787	0.22194607403983	0.00527121925844635	no_overlap
module_.685	set_size_0	0	1	34602	203	0.00586654336329184	0.00586654336329184	0.469323469063347	0.00617530880346509	no_overlap
