module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
module_.1009	set_size_800	1	800	33803	66	0.452999045191961	0.452999045191961	1	0.986528571738193	PDGFD
module_.643	set_size_800	0	800	33803	51	0.696934127014243	0.696934127014243	1	0.986528571738193	no_overlap
module_.751	set_size_800	0	800	33803	21	0.388200744754839	0.388200744754839	1	0.986528571738193	no_overlap
module_.871	set_size_800	0	800	33803	156	0.974196964591466	0.974196964591466	1	0.986528571738193	no_overlap
module_.733	set_size_800	0	800	33803	145	0.966587679062538	0.966587679062538	1	0.986528571738193	no_overlap
module_.823	set_size_800	1	800	33803	168	0.902772679313711	0.902772679313711	1	0.986528571738193	SC5DL
module_.925	set_size_800	2	800	33803	188	0.812521566249087	0.812521566249087	1	0.986528571738193	PIGF, GRHPR
module_.919	set_size_800	1	800	33803	147	0.856734076609976	0.856734076609976	1	0.986528571738193	RPL39L
module_.973	set_size_800	0	800	33803	119	0.938475608755158	0.938475608755158	1	0.986528571738193	no_overlap
module_.679	set_size_800	3	800	33803	66	0.0665218752681544	0.0665218752681544	1	0.760250003064622	TOX, CDC7, WEE1
module_.399	set_size_800	0	800	33803	31	0.51588552318366	0.51588552318366	1	0.986528571738193	no_overlap
module_.655	set_size_800	1	800	33803	89	0.612972277341	0.612972277341	1	0.986528571738193	RDX
module_.787	set_size_800	0	800	33803	49	0.68239780254764	0.68239780254764	1	0.986528571738193	no_overlap
module_.577	set_size_800	0	800	33803	128	0.95019295734599	0.95019295734599	1	0.986528571738193	no_overlap
module_.775	set_size_800	4	800	33803	87	0.0513381640779306	0.0513381640779306	1	0.684508854372408	ECT2, ARHGAP6, PRC1, CDC2
module_.889	set_size_800	0	800	33803	84	0.860154583516937	0.860154583516937	1	0.986528571738193	no_overlap
module_.727	set_size_800	3	800	33803	89	0.151125215395158	0.151125215395158	1	0.856330714383541	CDC27, BZRPL1, RELN
module_.895	set_size_800	1	800	33803	90	0.619052730786882	0.619052730786882	1	0.986528571738193	DCLRE1B
module_.625	set_size_800	5	800	33803	158	0.160562008946914	0.160562008946914	1	0.856330714383541	GPC5, LPPR4, LIG4, DDR1, PTPRG
module_.601	set_size_800	3	800	33803	88	0.146831781141984	0.146831781141984	1	0.856330714383541	GTDC1, SPINLW1, ZNF696
module_.967	set_size_800	3	800	33803	239	0.805451117486946	0.805451117486946	1	0.986528571738193	RPL10L, MATK, MEOX1
module_.883	set_size_800	1	800	33803	100	0.675831814791765	0.675831814791765	1	0.986528571738193	SMAD3
module_.583	set_size_800	2	800	33803	108	0.457071804262444	0.457071804262444	1	0.986528571738193	GABARAP, KIAA0427
module_.847	set_size_800	3	800	33803	88	0.146831781141984	0.146831781141984	1	0.856330714383541	CTH, POP7, IFRD2
module_.793	set_size_800	2	800	33803	156	0.702376363477677	0.702376363477677	1	0.986528571738193	TMEM9B, SMEK2
module_.661	set_size_800	4	800	33803	114	0.125015492504432	0.125015492504432	1	0.856330714383541	ZNF410, STAG2, RB1CC1, DCTN2
module_.739	set_size_800	1	800	33803	143	0.845963752124227	0.845963752124227	1	0.986528571738193	HBZ
module_.907	set_size_800	1	800	33803	167	0.900936470932524	0.900936470932524	1	0.986528571738193	CPOX
module_.853	set_size_800	3	800	33803	113	0.265565284929291	0.265565284929291	1	0.986528571738193	PPM2C, RAPGEF1, SPRY4
module_.961	set_size_800	1	800	33803	66	0.452999045191961	0.452999045191961	1	0.986528571738193	DNMBP
module_.649	set_size_800	0	800	33803	81	0.849963472352012	0.849963472352012	1	0.986528571738193	no_overlap
module_.1027	set_size_800	2	800	33803	59	0.155953546684803	0.155953546684803	1	0.856330714383541	CORO2B, TP73L
module_.589	set_size_800	0	800	33803	69	0.801223416669255	0.801223416669255	1	0.986528571738193	no_overlap
module_.931	set_size_800	1	800	33803	137	0.828425913953101	0.828425913953101	1	0.986528571738193	SPON1
module_.595	set_size_800	2	800	33803	184	0.800944894002379	0.800944894002379	1	0.986528571738193	RNF126, LAX1
module_.1003	set_size_800	2	800	33803	146	0.659193887470822	0.659193887470822	1	0.986528571738193	STRAP, MFN1
module_.703	set_size_800	3	800	33803	259	0.851836275311823	0.851836275311823	1	0.986528571738193	FNTB, ZFYVE9, RIC8B
module_.757	set_size_800	4	800	33803	199	0.488540981854671	0.488540981854671	1	0.986528571738193	ZNF354A, SORCS3, PPP1R12B, CTLA4
module_.829	set_size_800	4	800	33803	46	0.00408484195053357	0.00408484195053357	0.326787356042686	0.163393678021343	SH2D1A, SYNE2, PYHIN1, RORA
module_.955	set_size_800	6	800	33803	108	0.0128427907998289	0.0128427907998289	1	0.256855815996578	DUSP2, EPHA4, ST8SIA1, KPNA5, CLIC5, SFMBT1
module_.667	set_size_800	1	800	33803	48	0.305011280930152	0.305011280930152	1	0.986528571738193	FYN
module_.859	set_size_800	2	800	33803	108	0.457071804262444	0.457071804262444	1	0.986528571738193	KLRG1, TIPARP
module_.817	set_size_800	1	800	33803	132	0.812458589598568	0.812458589598568	1	0.986528571738193	FAM53B
module_.991	set_size_800	1	800	33803	165	0.897166642397855	0.897166642397855	1	0.986528571738193	AHNAK
module_.943	set_size_800	2	800	33803	192	0.823523339333535	0.823523339333535	1	0.986528571738193	RAB11FIP2, ANAPC1
module_.613	set_size_800	0	800	33803	108	0.920354481580972	0.920354481580972	1	0.986528571738193	no_overlap
module_.769	set_size_800	3	800	33803	107	0.235322457166879	0.235322457166879	1	0.986528571738193	STK39, CIB1, CD69
module_.715	set_size_800	1	800	33803	128	0.798742631660913	0.798742631660913	1	0.986528571738193	MTCP1
module_.949	set_size_800	0	800	33803	54	0.717502177131409	0.717502177131409	1	0.986528571738193	no_overlap
module_.673	set_size_800	0	800	33803	67	0.791684102103695	0.791684102103695	1	0.986528571738193	no_overlap
module_.913	set_size_800	2	800	33803	113	0.486738426972562	0.486738426972562	1	0.986528571738193	ENPP4, RPS8
module_.691	set_size_800	1	800	33803	182	0.925353470086785	0.925353470086785	1	0.986528571738193	ATP6V0A2
module_.811	set_size_800	1	800	33803	155	0.876235921207121	0.876235921207121	1	0.986528571738193	SS18
module_.841	set_size_800	2	800	33803	114	0.492577946986089	0.492577946986089	1	0.986528571738193	TTC19, EXOSC8
module_.901	set_size_800	2	800	33803	207	0.859989193147001	0.859989193147001	1	0.986528571738193	RASA1, KIAA0528
module_.1021	set_size_800	3	800	33803	210	0.718094342870212	0.718094342870212	1	0.986528571738193	EPS15, GPR107, DHX15
module_.835	set_size_800	0	800	33803	35	0.559165688764261	0.559165688764261	1	0.986528571738193	no_overlap
module_.985	set_size_800	1	800	33803	51	0.330593724151716	0.330593724151716	1	0.986528571738193	RPL36A
module_.607	set_size_800	0	800	33803	96	0.894457762639134	0.894457762639134	1	0.986528571738193	no_overlap
module_.685	set_size_800	0	800	33803	203	0.991455064548171	0.991455064548171	1	0.991455064548171	no_overlap
