logFC	AveExpr	t	P.Value	adj.P.Val	B
ROBO1	-0.639881971089299	1.5181618111622	-4.16202683730269	4.75873614663447e-05	0.0235025580512606	1.5628441215375
LYAR	0.280405887042327	5.1979074649577	4.05230316473671	7.36171037433333e-05	0.0336934166524604	1.40783537542056
LOXL2	-0.323742169625115	1.71879500450596	-4.11408731548416	5.76427631182582e-05	0.0276553508080512	1.40088273428127
KIF21A	0.356089542620731	3.60879317777831	4.04337767583149	7.62476079557823e-05	0.0336934166524604	1.3787355752531
TIGIT	0.344450740911859	5.31938817452008	4.04422759560698	7.59933133584447e-05	0.0336934166524604	1.37589695380093
KLRD1	0.384285925033114	5.96164874508384	4.02971457353868	8.04485670551208e-05	0.0346382650766561	1.3122042208419
SH2D1A	0.306157957825707	6.30166763120768	4.00493559088297	8.86358714867576e-05	0.0372093388501409	1.21979196789421
CICP4	-0.29505781928165	-0.45736597345608	-3.96692660465113	0.000102753285377705	0.0410817420967244	1.08626890507634
DEFA3	1.07433944493943	1.53283496719021	3.98960394200591	9.40925947150782e-05	0.0385366548891608	1.02965503632985
PACSIN1	0.359645342445623	3.68072949432331	3.93234311119594	0.000117435085077099	0.0458597662468521	1.00362775359005
ACVR2A	-0.20307406853946	3.68577800719369	-3.90765082804652	0.000129115153945603	0.0481800370012124	0.918194547710382
MATK	0.322037875170836	5.97914698084949	3.91083120784502	0.000127551108060341	0.0481800370012124	0.892834416769306
FAM176A	-0.215720647906236	-0.709215227790285	-3.89535124441381	0.000135336968709345	0.0483527314588793	0.866431227981491
ELOVL6	0.289766380631958	2.77401642467386	3.89961659692813	0.000133147754970535	0.0483527314588793	0.836009820324918
NCAM1	0.472508689020849	3.76518568933564	3.85785426090505	0.000156109281936938	0.0506909766227341	0.756272962377444
HOXA10	0.366897505761735	0.109252400328944	3.86863867932425	0.000149844150720964	0.0506909766227341	0.716456190515417
TIE1	0.363035846780928	0.84779079322987	3.88462366570643	0.000140995012871378	0.0493247553361704	0.698107686499253
SYN1	-0.350800738194247	0.121775325072681	-3.85859244155356	0.000155672638913389	0.0506909766227341	0.689655555064411
DSP	1.1962656537921	2.54103762552674	3.85639580814097	0.000156975392114232	0.0506909766227341	0.682078505988652
RAB7L1	0.159694032725114	6.62931286908458	3.84739735385139	0.000162420817063436	0.0514598181156455	0.668090004392088
KCNH3	-0.298345058275747	3.23679965827594	-3.83528166904443	0.000170036085301628	0.0528749248960173	0.661199271897607
CTSW	0.387275323668138	7.33144340516011	3.82664758688162	0.00017566824435108	0.0536331119844242	0.599055726945617
RPL13P12	-1.40944073718957	4.07366718869492	-3.80423708196483	0.000191123499662191	0.0565310061093858	0.579555750452201
SLC25A29	-0.46206856848801	4.40169314719863	-3.80316669051918	0.000191893005492794	0.0565310061093858	0.57135231827782
MCOLN2	0.268887666882861	3.48405019402907	3.78654823574678	0.000204222968248775	0.0569404520678577	0.515460200382752
PYHIN1	0.280790074607837	5.43669665612634	3.77986392263341	0.000209390818203163	0.0569404520678577	0.457687813635222
MYO18B	-0.351466974134272	-0.438416430729324	-3.772297134794	0.000215390249304359	0.0569404520678577	0.445781888249405
STYK1	0.46388738880357	0.777018823834512	3.79652824210367	0.000196731320456867	0.0569404520678577	0.438821246107438
DDAH1	-0.289338170867691	-0.509446361191044	-3.76212025106977	0.000223715987148901	0.0569404520678577	0.425484709510719
PGAP3	0.174395348342004	4.94952735831547	3.76201795023432	0.000223801205126168	0.0569404520678577	0.415501529196087
ARPC5L	0.197407282065488	5.65458771013317	3.76475453392922	0.000221532137679924	0.0569404520678577	0.40021947541551
SLAMF6	0.208805625144486	7.03875937645494	3.76630846832799	0.000220253383102303	0.0569404520678577	0.392525801332556
ARRDC4	-0.322162527515107	5.00413203009383	-3.7511853363571	0.000233000771972835	0.0583962531786245	0.379168897114968
LRP6	-0.521626973153013	1.92407975835445	-3.77647169542975	0.00021206056555444	0.0569404520678577	0.361298566675289
GAA	-0.292791147751184	7.06268037029366	-3.72821156552642	0.000253708053512711	0.0626509652144918	0.264686389439428
IGKV7-3	-0.248108376043184	-0.613168209369209	-3.68788702096734	0.000294321219544775	0.0708689850165925	0.192845381620748
ERICH1-AS1	-0.313639697315433	-0.784330834189957	-3.67094405338785	0.000313154261342971	0.0740631881193124	0.144043503042778
OBSCN	-0.30645773064549	5.96649134947396	-3.68686328436911	0.000295428117625148	0.0708689850165925	0.13302802794283
RAB3IP	-0.193304420229791	3.99189151329124	-3.66199466411823	0.00032355532467304	0.075460291832079	0.117511043516271
PKD1L1	-0.344982660077529	-0.172270944782186	-3.65623301060224	0.000330423085589159	0.076006362372783	0.0748581156509394
RRAS2	0.227813677389369	4.77398952911559	3.63406915762118	0.000358144717485727	0.0812698121083827	0.000735035744019896
APOBEC3G	0.188749278708736	6.38663154230344	3.62789507161322	0.000366248880443852	0.0820006826721756	-0.065622111506114
PLEKHG4	-0.252249770390835	3.81596347331773	-3.6027721203207	0.000401041591883814	0.0850515789971763	-0.0661423125784877
SNED1	-0.286006996891582	3.59086439362641	-3.59990769796957	0.000405200471639715	0.0850515789971763	-0.0747193661518146
TBPL1	0.12409591054409	4.72999372291054	3.60740928700091	0.000394393937599461	0.0850515789971763	-0.0825232663791162
NAA16	-0.16597728640045	5.31184286312706	-3.60665720878122	0.000395464989927072	0.0850515789971763	-0.108838733243986
IGFBP4	0.311347934948403	3.35007696028801	3.5749669073955	0.000443167494117711	0.0893763328929944	-0.154178363354999
XCL1	0.433386098536232	1.2771889388552	3.60776892997682	0.00039388272753501	0.0850515789971763	-0.160334350551704
GDPD5	-0.298467522053182	4.82320033484426	-3.5771936787037	0.000439646225578242	0.0893763328929944	-0.180023082247438
HERC2P10	-0.292110959836653	-0.432200676930686	-3.56592529749894	0.000457739675369076	0.0893763328929944	-0.188230160883112
FASLG	0.324436224477478	3.51615886878518	3.55650629044319	0.000473398566605698	0.0900153914863883	-0.208650772100206
DNTT	-0.39751681136462	0.192522488510284	-3.56616503229115	0.000457347551455602	0.0893763328929944	-0.217361730071379
ZDHHC11	-0.394917033852796	0.617730449749894	-3.5710633679321	0.000449404391902434	0.0893763328929944	-0.222843625179959
FAM153A	-0.552939687124771	2.19488251756035	-3.55850715789575	0.000470030624181275	0.0900153914863883	-0.263040637931673
PNP	0.148570008284199	6.21713790595198	3.56623724674602	0.000457229495294661	0.0893763328929944	-0.26408116887412
SLC22A17	-0.338187358773251	2.20563021438687	-3.55432594413447	0.000477094440345912	0.0900153914863883	-0.271425913418292
EEF1DP5	-0.77883782478094	-0.442950228090007	-3.53735282652381	0.000506806704937536	0.0928042215207535	-0.272278620760658
ADARB2	-0.886591014654789	0.389606017849054	-3.54960619975443	0.000485187920550627	0.090525284020957	-0.278109491246141
CCL20	0.342142632587666	-0.315885535503195	3.51893861710034	0.000541003459545415	0.0970293952070677	-0.334471623690882
ADC	-0.262385169301749	2.04752175860872	-3.5364384515635	0.000508455715811655	0.0928042215207535	-0.33575123571831
NAP1L3	-0.37321886409043	2.25943812283587	-3.51431963499641	0.000549915003844053	0.0972018183636772	-0.382690797945722
CPA5	-0.803735506651109	0.68678309501255	-3.51781370185608	0.000543161216618888	0.0970293952070677	-0.386936194216157
SLC12A1	-1.11241830310597	1.41209512513809	-3.50114753841417	0.000576091107812872	0.0997290915710696	-0.440723158634482
APH1B	-0.14131470278762	5.20976600527353	-3.49746831413375	0.000583608880535021	0.0999995951218783	-0.450616755290121
KAL1	-0.400697715892172	-0.228938694954643	-3.47780064300381	0.000625381557694735	0.101611507847014	-0.457140602063762
B4GALNT4	-0.423155777071687	0.486760087073487	-3.48500679938975	0.000609761005555468	0.101611507847014	-0.466463329134903
ACSL5	0.124980638137571	6.53164885360905	3.50270108939357	0.000572944098781048	0.0997290915710696	-0.469431378117602
TNK1	-0.260500910163022	2.38043823083631	-3.48193643455446	0.000616371258301688	0.101611507847014	-0.47378855674289
TOX	0.269812953274655	4.43548504695138	3.47600889756314	0.000629323297766166	0.101611507847014	-0.482601387258054
SLC11A2	-0.10872632037279	5.16910672980422	-3.47983254561471	0.000620939500560699	0.101611507847014	-0.504623763095897
MAST4	-0.247481477980059	4.66043209228094	-3.46695315107145	0.000649604301687032	0.101961396954446	-0.519428906769427
PPFIA4	-0.549380694960689	1.58053174837859	-3.47685421385411	0.000627460755514256	0.101611507847014	-0.53081824973768
RHEB	0.146374146398816	4.88138166423512	3.46420575368176	0.00065587740337828	0.101961396954446	-0.539855595928349
KLF11	-0.171650072798678	5.16195450453555	-3.46278365442265	0.000659146722195502	0.101961396954446	-0.557222670972892
TMEM98	0.156310179038875	-0.833847997026037	3.44083417307749	0.000711584204935214	0.103903669298018	-0.558052861152501
PSD	-0.248378724449729	2.70024554551768	-3.44164874029606	0.000709570332702066	0.103903669298018	-0.570637918865752
C11orf92	-0.352981435726157	-0.234142389655216	-3.43574334394069	0.000724292122833989	0.104578819195521	-0.580701650045794
NUP43	-0.133542189505249	5.71271011881734	-3.45963489984426	0.000666439935912075	0.101961396954446	-0.590392922128933
CTSC	0.145866719684781	7.67733044680968	3.46230825991015	0.000660243026619794	0.101961396954446	-0.590926735740779
MYO16	-0.374952842084329	-0.107475348081955	-3.4340113717621	0.000728663759282751	0.104578819195521	-0.592108312434558
SLC2A1	0.187105325930125	5.95663034067984	3.45899879666298	0.000667922443127029	0.101961396954446	-0.600281942020994
TPPP	-0.386804438471592	1.33915322555212	-3.44927713060553	0.000690967823051813	0.103429741288287	-0.610828567481787
TMEM136	-0.254520632994226	-0.443069078504612	-3.42106379806488	0.000762135577000953	0.105766781892562	-0.619275102517271
ZMAT4	0.39652830658053	0.0269619859315612	3.41813809822745	0.000769895759322239	0.105967947463435	-0.640902576544167
YARS	0.151212009915802	6.56544091801815	3.44718669428547	0.000696019578702743	0.103429741288287	-0.644156210631571
H6PD	-0.147355963480393	6.93197376626196	-3.44735003166518	0.000695623614531808	0.103429741288287	-0.644162163101675
MREG	0.232703517425269	2.86589997856196	3.41276288585476	0.000784346108365878	0.106353542922609	-0.647292039712048
ALS2CL	-0.340737878216136	4.11447692312046	-3.40576013855988	0.000803552548810691	0.107249979981522	-0.678859691593195
EPHA1	-0.215055327800151	4.49912806061704	-3.4123875996434	0.000785364418913978	0.106353542922609	-0.679752964267498
S1PR5	0.371841614102548	5.58314753950771	3.42770044194412	0.000744802921783128	0.10509857699649	-0.685890317534436
TMEM8A	0.207263690331708	6.9897521376153	3.42800488085237	0.000744016750150044	0.10509857699649	-0.704281505745893
YPEL1	0.202973671427965	4.55205403436139	3.40532584004575	0.00080475806798903	0.107249979981522	-0.705102574944541
NKG7	0.377704170993901	7.98826028143923	3.42241927612962	0.000758565146381192	0.105766781892562	-0.710619444282272
SMN2	0.512199158011016	0.685390877407488	3.38966156443458	0.000849386494590638	0.111428890759109	-0.755195982320982
CXCR3	0.279068977553836	5.31983247485679	3.39450504217245	0.000835345937895194	0.110449834560127	-0.777554542000271
C9orf40	0.190766185813305	3.40418626494302	3.3661871318124	0.000920615449393365	0.116232891926416	-0.777645273453102
GPR68	0.23645364950374	4.19129010641428	3.37302114349618	0.000899323309576295	0.114404825866706	-0.782831448433001
GPRASP1	-0.244473860214006	5.06475204407822	-3.38138885840511	0.000873879190016593	0.11375332836247	-0.804981190620078
IGLV7-46	-0.696655277782508	2.23045707420097	-3.35333748365048	0.000961930271506265	0.120542784471143	-0.840737907206918
TRAPPC4	0.157062424670509	5.44472403637176	3.37459513112416	0.000894484980233017	0.114404825866706	-0.844036247358948
STOM	0.176844472615046	7.03235174564121	3.3750579365701	0.000893066980892399	0.114404825866706	-0.867386147876203
CRTAM	0.260723145628873	4.65432697437755	3.33319918187074	0.00103017604810936	0.127196442645973	-0.927687367764238
CASP3	0.130378648428431	6.09767317502124	3.34327058507127	0.000995500008464885	0.123825452904758	-0.959412528696313
NBPF3	-0.29356734494547	3.46838477680696	-3.30086061195916	0.00114928367341311	0.135906841154599	-0.967534301914292
C3orf38	0.158377196974707	5.1208018583033	3.32255786539243	0.00106803611146957	0.130908484553263	-0.98550781235427
MLC1	0.315243194286485	4.39509075127413	3.30338347772438	0.00113954907689332	0.135711404958813	-0.999271535752632
NFKBIB	0.125902612893061	5.00547548076267	3.30538082304823	0.00113189676395987	0.135711404958813	-1.02956056685694
PIP4K2A	0.115047951326161	8.30806494866986	3.3151501813575	0.00109515296338654	0.132300781015732	-1.03276438638518
GGT7	-0.215794092161858	3.96488514802366	-3.28334579396725	0.0012190307389619	0.141172166680333	-1.03402152470985
C8orf46	0.314353748035571	0.222265929340343	3.27942484597471	0.00123517518492076	0.142062066473901	-1.03600657682241
CD81	0.189636102803955	7.44145895740463	3.31693716710866	0.00108855334621894	0.132300781015732	-1.04047507673747
OXLD1	0.214981488566093	3.86243149037148	3.27119894287219	0.00126969395072901	0.143091951816386	-1.06402257675623
TCEANC	0.158789687268094	3.56633550753023	3.26559983002051	0.00129370089392262	0.143866393448667	-1.07130118121576
PDK1	-0.172835951729522	4.9637814251449	-3.28716810712253	0.00120348168622755	0.141172166680333	-1.08127874689285
YAF2	0.104442031618393	4.62269271420585	3.2730664719274	0.00126177929550125	0.143091951816386	-1.10259415727348
ATP6V0E2-AS1	-0.290614302974944	2.47605016109764	-3.25537541393061	0.00133863227694821	0.146917079702708	-1.10270513020672
RPL39L	0.520351055965986	1.30819688448612	3.26599998747819	0.00129197125363141	0.143866393448667	-1.10731870716506
NEFLP1	-0.141645622606088	-0.83407752956153	-3.24651351313967	0.00137874551606112	0.149382520403353	-1.1216945127351
RNF4	0.0901230480007124	7.2424954147406	3.28469720878162	0.00121351197857136	0.141172166680333	-1.139543978662
NPTX1	-0.373459203615964	0.273330007455457	-3.24071264265335	0.00140560506404981	0.150286746496157	-1.14305557324628
WWC1	-0.361018947118722	0.713025365169558	-3.24329109966626	0.00139360665627685	0.1500092498218	-1.15009497373631
PKD1P5	-0.78807594116571	0.340212443935459	-3.23169639695868	0.00144831943056821	0.151232746058671	-1.16720954293362
ORMDL3	0.2328621489152	7.02259075433275	3.27500388135285	0.00125361701716805	0.143091951816386	-1.16948724342065
MANSC4	-0.172569959058559	-0.755993208155311	-3.22846279884747	0.00146393010342189	0.151232746058671	-1.17088114272581
C10orf116	-0.168901493098309	-0.719970914700145	-3.22574016682116	0.00147719504513566	0.151232746058671	-1.17823199073614
PPAPDC2	-0.147911370182037	4.26347644091525	-3.23890273062787	0.00141408444178137	0.150286746496157	-1.1783075739973
DNAJC17	0.1639878518847	3.75865157305266	3.22585823718261	0.0014766174865338	0.151232746058671	-1.18975596320483
NCALD	0.23255021761656	4.88136180598531	3.24648242099919	0.00137888820048355	0.149382520403353	-1.19876977008231
EPPK1	-0.390473704919326	2.43867957846756	-3.21849339419516	0.0015130479596151	0.151232746058671	-1.20425621849717
NPIPP1	-0.197560676791062	2.40688785708455	-3.21878930244883	0.00151156829157541	0.151232746058671	-1.20457994872623
NRBP1	0.0709770744575671	7.1980373164316	3.26259422432596	0.00130676133213435	0.144362738744737	-1.20585733984709
SEC14L2	-0.270183825100378	1.35167626322653	-3.22058282978147	0.00150262859605612	0.151232746058671	-1.22929233154113
ZP3	-0.304410532512709	1.38924994862027	-3.21058611867978	0.00155308930527395	0.154316423752427	-1.255949660995
C1orf87	-0.348306955676925	-0.630845446163999	-3.19575083080217	0.00163087865820713	0.157111730686391	-1.26026917488385
NT5DC2	-0.378932834990902	2.74438906459092	-3.19421857668409	0.00163911571739604	0.157111730686391	-1.26315990113262
HOPX	0.290909756553094	4.90219766922536	3.22225578187749	0.0014943341714743	0.151232746058671	-1.2672057090212
CDC42EP1	-0.454334490975757	2.5742269410857	-3.19281099194507	0.00164671656746098	0.157111730686391	-1.26853972132554
GNLY	0.399336797532479	8.13925900863131	3.23636524285103	0.0014260525375844	0.150605498183127	-1.27124079428819
PSD3	-0.308450526493289	1.28689627220707	-3.19337606599386	0.00164366129215354	0.157111730686391	-1.29857178168927
GNG2	0.122551417324266	8.01901211344894	3.22615936953877	0.00147514540250356	0.151232746058671	-1.30214940540029
NAV2	-0.289252555506369	-0.0995400078055634	-3.1722774623597	0.00176137743174052	0.164316943521038	-1.32152557981386
PCYOX1L	-0.144611794066803	5.08325845239515	-3.19849160656812	0.00161624053680351	0.157111730686391	-1.34707059113364
C1orf145	-0.325351955550505	0.879751562696629	-3.16440987702316	0.00180723821279734	0.164335864326454	-1.36199603196331
SLC2A4	-0.876386624258048	2.53980820304597	-3.15729532863721	0.00184965926379823	0.164335864326454	-1.36920812853261
JUP	0.426619381337728	5.48207234363524	3.1975755860609	0.00162111926729645	0.157111730686391	-1.37220118841915
KLHL3	-0.218568768960207	3.90308126811395	-3.16144126237048	0.00182482805499029	0.164335864326454	-1.3788562924095
MTRF1	-0.193203858216504	3.78586126674892	-3.15849863682263	0.00184242026356681	0.164335864326454	-1.37998579182452
GPR65	0.130858593666275	5.89968050455102	3.1950458458711	0.00163466372120928	0.157111730686391	-1.39595280994367
CYP1B1	-0.398499628918818	5.83986594315964	-3.19055266262913	0.00165897969392522	0.157387497290352	-1.40333265712277
MTMR2	0.16653315743258	4.59165531501343	3.16487910305159	0.00180447233816605	0.164335864326454	-1.41433424543129
NME4	-0.25340644863349	4.39707871862316	-3.15763519563253	0.00184761198848741	0.164335864326454	-1.41856866874568
PLD6	-0.216793881943713	3.18813301457126	-3.13651538759798	0.00197889771217598	0.170875782744276	-1.42145892373757
RUSC2	-0.261852531355993	3.29279890149098	-3.13567057769267	0.00198432453758539	0.170875782744276	-1.42325548086931
C10orf32	0.155708499613885	4.69441860019941	3.15821857686659	0.0018441027343525	0.164335864326454	-1.44080804913919
PADI2	-0.560922009683943	6.88089056923902	-3.17832635693616	0.00172685374123542	0.162906337206883	-1.45448722906256
TBX21	0.292203065236046	6.00102478451899	3.17360965082307	0.00175371958722974	0.164316943521038	-1.46061629606676
ZNF205	-0.278240300325346	1.05614685604646	-3.12328277437175	0.00206549761323893	0.176060080819838	-1.47421853730584
ST6GALNAC6	0.154830125044201	5.78843277535565	3.16317139861726	0.00181455735230343	0.164335864326454	-1.48477458359583
PNRC2	0.830543962121583	2.01887787300242	3.11605409786296	0.00211427212215821	0.177478971513338	-1.48664607285081
IL2RG	0.127235897130768	9.20321147855108	3.15083943854848	0.00188894906147925	0.166943329686103	-1.50023899641938
HCST	0.223112686387179	6.72094103958694	3.16038723538289	0.00183111149628443	0.164335864326454	-1.50717781633806
RNF17	-0.290701829121952	-0.664129770644647	-3.10492021383005	0.00219148253904936	0.177478971513338	-1.50749235607438
AK3	0.129028364494587	5.32129178028196	3.14755830891873	0.00190921241100573	0.167850758144546	-1.51009503378797
LINC00200	0.207978128817574	-0.803164134870499	3.1043704255012	0.0021953618298961	0.177478971513338	-1.51391521053746
SAPCD2	0.430843126639184	1.68314749378891	3.10675365942878	0.00217859152137853	0.177478971513338	-1.52155975523244
SETD8	0.129263731520125	4.12763304068875	3.11149396593968	0.00214558627120199	0.177478971513338	-1.5329050855575
RPS2P32	-0.263464470717896	0.0647863081304217	-3.0908881759154	0.00229250010584437	0.179115760688281	-1.53902579552987
KLRG1	0.312031749595508	5.50702949032349	3.14087423581713	0.00195111519703418	0.170641283273948	-1.54060680652876
C1orf147	-0.341354163417743	0.302031390560328	-3.09097415766393	0.00229186823794051	0.179115760688281	-1.5411202340571
P2RY14	0.277931844509481	4.00677745587648	3.10409256973429	0.00219732478437369	0.177478971513338	-1.54719318344442
CYTH3	0.183040435845293	4.41390695076146	3.11305375531742	0.00213482738655134	0.177478971513338	-1.54932244453938
GNA12	-0.126345253349633	6.24668626404716	-3.13748248712177	0.00197270218822964	0.170875782744276	-1.56950660663972
TNFSF9	0.281170425238298	0.0902941194175264	3.07560784565545	0.00240738173400522	0.184587918161716	-1.57959581712474
PTGDR	0.34432519209869	3.60685777197926	3.08010510002392	0.00237303036390205	0.182788650782767	-1.58716423987979
SCGB3A1	-0.663050419257207	0.122094878029562	-3.07130414681017	0.0024406836474792	0.184926029557185	-1.59103331314653
HSPG2	-0.349281475540224	2.37598182208064	-3.07065289248314	0.00244575989050164	0.184926029557185	-1.59506639700391
CTC1	-0.13661842168769	7.1353147512864	-3.12894216110593	0.00202803999568697	0.17374922248763	-1.59666780096271
TTC38	0.254199471457057	5.19424447995339	3.11135109008848	0.00214657427986799	0.177478971513338	-1.60158958390538
DECR2	-0.261302568866025	2.0429550924884	-3.0679597796992	0.00246685508699437	0.184926029557185	-1.61083176967041
PPP1R21	-0.0819185841499943	5.86271378345409	-3.11514910870839	0.00212045283040153	0.177478971513338	-1.62471654773256
USP28	0.161975595772218	5.64069583493123	3.10936359424265	0.00216036179117058	0.177478971513338	-1.63417143749201
H3F3C	0.276187559685087	0.255654407179762	3.05224955361358	0.00259329426040264	0.190993847459128	-1.64132814416635
ZNF662	-0.292017525527918	1.43180674794931	-3.05690385502338	0.00255522646629238	0.189019219480095	-1.64957431452937
PRF1	0.302981612657721	8.64373187198967	3.10023726159486	0.00222472903367478	0.178744736523765	-1.65442060990509
PIM1	0.120126430515732	8.03424020545601	3.1039396847926	0.002198405554715	0.177478971513338	-1.65479245382039
EPHB6	-0.165206658328058	5.33321741140396	-3.09143238477123	0.00228850350144858	0.179115760688281	-1.66781818004316
PDZD2	-0.323260940493464	1.02907434507753	-3.04314547056181	0.00266927211352201	0.195731080044811	-1.67551403913941
TFIP11	0.105309285634876	6.46167336292537	3.09776221292138	0.00224248814544114	0.179115760688281	-1.68553551039407
L1CAM	-0.267066903585591	0.939721840273621	-3.03739880704614	0.0027182807399288	0.198458131238628	-1.68896888586395
SASH3	0.0779336060506163	8.67391493683385	3.08696835301552	0.00232147770423049	0.179641721702481	-1.6919160389647
ANKRD36C	-0.288809305459632	0.966099852276584	-3.03588375298882	0.00273133871317291	0.198548223686578	-1.69204650119534
IGLV3-12	0.461566367811807	0.245053562935381	3.03219355804288	0.00276338585197663	0.19897243743446	-1.69221431046571
TERF2IP	0.112800446507954	7.30785055797247	3.09444937646831	0.00226646350915006	0.179115760688281	-1.69317174757343
MYBPC2	0.336240133491917	0.0980011663215137	3.02897335068899	0.0027916338792364	0.19897243743446	-1.70025282467723
THNSL2	-0.56625305217138	1.05484251687991	-3.03293389745997	0.00275692882228813	0.19897243743446	-1.70350175770968
SLC24A6	-0.109710477488893	6.25466789224576	-3.08932522628286	0.00230401407269346	0.179115760688281	-1.70676634522366
PRKX	0.218807522254161	6.53527938505135	3.09003190012908	0.00229880153889101	0.179115760688281	-1.7080464576292
KIF26A	-0.354591509706274	-0.108640047058276	-3.02575633168787	0.00282011911085049	0.19897243743446	-1.70906217318294
ZCCHC14	-0.157198760714846	5.01527901607493	-3.06921707637636	0.00245698586680879	0.184926029557185	-1.71302014495989
DCBLD2	-0.27326754072821	1.70833092973788	-3.02832227074747	0.00279737743001952	0.19897243743446	-1.71768079548223
MT1E	0.435932935364589	1.2665098139151	3.02659503262299	0.00281266713142574	0.19897243743446	-1.72268662079797
ERICH1	-0.136411351471665	5.10588686804018	-3.06495078237302	0.00249062299748816	0.185877961661427	-1.72808073511596
FOLR3	-0.68159817111816	3.59772235578588	-3.02403931203662	0.00283543178610406	0.199215776369286	-1.73458401171969
ZNF460	-0.289657807457738	1.68219272193129	-3.02154684712616	0.00285779619243486	0.199851014649744	-1.73490922677936
PARP3	0.168479840021844	3.56252992860034	3.02038503887385	0.00286827623455147	0.199851014649744	-1.74614845710787
MTUS2	-0.181331428014902	-0.65761621557172	-3.01528489439534	0.00291470148992836	0.201414269213486	-1.74832214574369
ASB2	0.278976403310374	2.48286986002544	3.00837990888632	0.0029786573753547	0.203397673614202	-1.75348532382781
MCF2L	-0.201330945849533	3.49452801421045	-3.01627717505646	0.00290561522248505	0.201414269213486	-1.75384292020728
SLC12A7	-0.300494229870699	6.4415355692176	-3.06967988558493	0.00245336219815865	0.184926029557185	-1.76457423926993
