logFC	AveExpr	t	P.Value	adj.P.Val	B
PEX1	0.796198387955834	5.76213287833994	5.00376117958315	1.14805851879421e-05	0.00214881678061907	3.25186137689851
CCDC146	1.78277955612827	3.70549527862633	5.07156631427991	9.24037899205618e-06	0.00191482537823543	3.22237273981749
CAMK2G	1.0353007336125	4.35465523565323	4.99467431174474	1.1819037613647e-05	0.00216439562066659	3.19212381990371
PRDM1	-1.04098441753729	7.69211609851317	-5.04904801144376	9.93165103163023e-06	0.00195516965121431	3.18027335638489
NFIL3	-0.979463255609696	7.23123406116706	-5.02743526454974	1.06431928839638e-05	0.00204414200889689	3.17365114403567
C20orf112	0.998428235337187	5.09924074630688	4.96789968398065	1.28747451940348e-05	0.00221646644005367	3.16254033898123
SUSD3	1.49480274110647	4.99845900667968	4.96202488217291	1.31185778797307e-05	0.00222155358094493	3.13722904930016
C1QTNF6	1.95345126620168	2.82068148545009	5.12153617010605	7.87199573464208e-06	0.00178732870134258	3.1291862940568
ZBTB25	0.672910548179499	6.42278785242781	4.984942027477	1.21924811260168e-05	0.0021679170462591	3.12722484473244
ZMAT1	1.86761049217875	3.99656255881538	4.98844861013749	1.20566016298119e-05	0.0021679170462591	3.07126060357197
NAMPTL	-0.999920296476164	6.46875179586293	-4.96612805138137	1.29478006530534e-05	0.00221646644005367	3.06759694974732
STAT3	-0.436830476727842	8.79540324862299	-5.02079176629224	1.0871884518092e-05	0.00206290734066785	3.02408832218425
NR1D2	1.05166471367747	5.51619310007445	4.90919348677431	1.55268797006101e-05	0.00257402977268325	2.97899846457359
CLTC	-0.497297200193876	8.46932679427365	-5.00059191586604	1.15975253255839e-05	0.00214881678061907	2.96488905308507
CISH	-1.06477162419884	8.10471760821548	-4.9834378822691	1.22512297363045e-05	0.0021679170462591	2.95316927620056
CMAHP	-0.69653250889205	7.50187889419576	-4.96643407691388	1.29351520857664e-05	0.00221646644005367	2.94020008494781
RNF145	-0.477323252406551	6.80369697525822	-4.91809781304938	1.5092364624627e-05	0.00252861330290692	2.87520658672814
CSF1	-1.18279293637063	5.3531674634657	-4.8456028031519	1.9010559203696e-05	0.0028941032365821	2.79976649051394
MAST3	0.943540514344628	5.67076706133135	4.84393731649011	1.91114824182195e-05	0.0028941032365821	2.7809204351283
TRGC2	0.800837291611497	6.81829772653618	4.87960596032525	1.70613911701811e-05	0.00274183519937941	2.75535758138311
IQCG	-0.986655714433616	6.14908250286436	-4.83734184690994	1.95163682063115e-05	0.0028996536120868	2.7154276017901
USP53	1.02900278931994	5.07218844210198	4.81521222214317	2.09377304214431e-05	0.0030486740212865	2.71346108755515
CREBRF	0.955643787403137	7.35669600773401	4.88557636660944	1.67401348414023e-05	0.00274183519937941	2.70547037022099
RPS27	0.889813858963049	5.58079183734544	4.80024603921404	2.19564150216688e-05	0.00312528148772621	2.65349352552856
LAPTM5	0.83831597562733	8.35897014095666	4.87964779681059	1.70591189765795e-05	0.00274183519937941	2.60131725229893
FAM111A	0.860103156294622	6.85289110719727	4.82821312075787	2.0090770704609e-05	0.00295709857782137	2.59399384407769
SIAH2	-0.705520123927321	7.15754786286371	-4.83919563117877	1.94017193230788e-05	0.0028996536120868	2.59155205743939
SELPLG	0.671519522788122	7.46875793639345	4.85203384341587	1.86257734649224e-05	0.00287585594410845	2.58780858262617
ACRC	1.47072257845855	4.07056598435949	4.79923181342732	2.20271918939367e-05	0.00312528148772621	2.57217038000528
HUWE1	-0.480351292093404	8.59841864024024	-4.86526990962366	1.78578655032048e-05	0.0028408436748482	2.54172573298009
CCNL1	0.453084956264396	8.60832021476552	4.86202972647755	1.80429082143954e-05	0.00284157761468514	2.53111312717068
TTC3	0.421949633616992	8.62772042249328	4.8524175328383	1.8603061004191e-05	0.00287585594410845	2.50081303428958
C17orf79	-0.647539399976725	6.50069304693229	-4.77065148383826	2.41168602930958e-05	0.00330363527068224	2.46916474640092
GLIPR1	0.940407180927637	5.50028426395766	4.73157671305782	2.72932991429997e-05	0.00352329646068116	2.45088039683143
C9orf72	1.40424895419177	3.9926727075278	4.7591524107128	2.50117373903504e-05	0.00339577458759162	2.44854371571034
AGTRAP	0.889719065718237	5.11344546513292	4.72460659092483	2.7901746267364e-05	0.00354374679003803	2.4476115901651
PNRC1	0.700913460976462	7.69515673541446	4.81277923927368	2.11000995822102e-05	0.0030486740212865	2.43555736712505
FAM214A	1.02790082722411	5.93093990900934	4.73347675809823	2.71297182175635e-05	0.00352329646068116	2.4267236244525
TRIB1	-1.37061239212541	5.15277831363914	-4.70785403688543	2.94193484455977e-05	0.00370516038901183	2.40060606843426
NOP14	-0.762662345387513	7.05603650439805	-4.77056707089687	2.41233129804087e-05	0.00330363527068224	2.39722903708796
SRPRB	-0.580463857205888	7.49732142245723	-4.79016961463815	2.26696635704803e-05	0.00316982197381083	2.39545672280429
NDFIP2	-1.07079589384197	8.00054447959307	-4.78914221099746	2.27436588380611e-05	0.00316982197381083	2.35419857132291
CXCR3	0.873946557869779	7.01893107272978	4.74744412256652	2.59565276132832e-05	0.00346431655408133	2.33159740759587
SLC27A2	-1.30023124965399	5.76287549779835	-4.68229579271419	3.18926488307045e-05	0.00386367174180589	2.29859805285484
ADHFE1	2.15931210183906	3.77837169916547	4.72728748157381	2.7666155619096e-05	0.00354239255971661	2.29607675721886
LDLR	-1.00581461517097	6.58649957058967	-4.69826206667621	3.03245961154068e-05	0.00376048869465781	2.24730313260908
GCC2	0.632317181182958	7.90059598038684	4.74150859423987	2.64488432029405e-05	0.00347119026335925	2.21003365103247
GLUD1	-0.504615338644467	6.94688546532117	-4.70545569534429	2.96431652178227e-05	0.00370516038901183	2.20618532288745
TNFAIP8	-0.505627509759675	8.64591539990656	-4.75403571728599	2.54203788944418e-05	0.00342175681374841	2.19882009890294
ITM2B	0.603508936022155	8.27774492862615	4.74421330571996	2.62233727429096e-05	0.00347052014561415	2.18314244676138
PDE4D	0.852203315120921	6.82550863116767	4.68530340088445	3.15912878761087e-05	0.00385683095163439	2.16341807414772
LY9	2.00131119285989	6.02743027352437	4.63648243392185	3.68488686799403e-05	0.00429876172474355	2.14244653083787
CECR1	1.51152636653205	5.34063356710953	4.61614516694157	3.92850359587512e-05	0.0044192859379598	2.12740066381576
GBP3	0.699693358448168	6.83673452236082	4.65634633325517	3.46131507242394e-05	0.0041297159905761	2.07161766057893
ZNF83	1.05974160604217	6.0885616028801	4.61226001273744	3.97681409807972e-05	0.00441951751741927	2.04238985918753
IPO7	-0.518183979782666	7.09026638363515	-4.66011553496946	3.42042543242499e-05	0.00411208245307337	2.04188781451177
ALOX5AP	0.782668473705879	6.47891111155622	4.6116195553745	3.98483387817345e-05	0.00441951751741927	1.98844435278499
FNDC9	-1.26689777597124	5.63373594898199	-4.57405866132291	4.48406455496037e-05	0.00468397112187977	1.98543436236105
ABLIM1	0.853595167612596	7.22306670227483	4.61838883593775	3.90086787720447e-05	0.0044192859379598	1.91168248793205
MRTO4	-0.885436211044551	6.95236231999689	-4.60383422901175	4.0836028595689e-05	0.00449738891156298	1.90721454314924
CCDC71L	-0.962161522573707	4.47632306980224	-4.54036805622192	4.98385378496267e-05	0.0049365228465017	1.90686438624401
TCP11L2	1.60682861446776	4.01472213769217	4.55927718697236	4.69696591098076e-05	0.00474246441924312	1.90094903557376
KPNA5	0.648172419278795	6.23397216540705	4.57208683465308	4.51190716392931e-05	0.00468397112187977	1.89840124105532
PRNP	-0.683411783338318	7.88856530481803	-4.63722720898641	3.67625342905421e-05	0.00429876172474355	1.89542176394934
VIPR2	2.06312105475868	0.725233331203303	4.69134991790349	3.0993892351171e-05	0.003813459458114	1.89380084300941
KIAA1551	0.787198373573725	9.20196657661144	4.63168352303833	3.74099636584783e-05	0.00433212880630422	1.86769658161592
IL17C	1.80677796402145	0.196601295133655	4.62852381826818	3.77839823788834e-05	0.00434350320062069	1.86378670829944
TTC3P1	0.436248455654303	6.81183719168878	4.58113691080177	4.38550281347097e-05	0.00466670836549691	1.84700439716385
ABTB1	1.18617723494282	5.54719746126569	4.51701282409398	5.36204817157679e-05	0.00508716244904596	1.81915680813371
CKS2	-0.777120456967861	5.36894997093375	-4.51231091074571	5.44152746541852e-05	0.00510110809838549	1.81672944038794
MIR155HG	-0.918106677948694	8.329826494328	-4.61797677888571	3.9059288870728e-05	0.0044192859379598	1.80569811858938
TBCD	0.870441610831197	6.31741996564369	4.54270829429983	4.94743503600053e-05	0.00493146546721344	1.7999251285754
PTPN4	0.903786958668578	6.99932587605689	4.56674953298491	4.588126502965e-05	0.00469210417501271	1.78678598757244
CD3EAP	-1.21604393227189	3.65953545581877	-4.53578368018496	5.05596087665199e-05	0.00494573464884424	1.75924904796129
RASGRP1	0.500972058539569	8.10056464342021	4.59477504364118	4.20156688485802e-05	0.00454422894948041	1.73863199268854
CASP1	0.679686125223607	7.13374150447414	4.55923440195225	4.69759635152661e-05	0.00474246441924312	1.73755871299369
SNX10	-0.843623652519215	7.42534147109847	-4.56910929443321	4.5542730740537e-05	0.0046879246172073	1.73675444470784
B4GALT2	-1.34084337039017	4.51535335943819	-4.47736109079892	6.06968683937271e-05	0.0055163813873424	1.7284685280271
IGLV3-13	1.94345294995412	0.242607153734961	4.57184453231298	4.51534022910855e-05	0.00468397112187977	1.72669199971207
SMAD3	1.21485709491699	6.37178393397976	4.51367709430185	5.41831553153117e-05	0.00510110809838549	1.71293790242624
IL4	-2.05952000065024	1.78629556729393	-4.65184475321944	3.51078076385887e-05	0.00415723956767017	1.70939116130991
SLC7A1	-0.715174755997811	6.72192362820304	-4.51801859414605	5.34519566079065e-05	0.00508716244904596	1.68079231700074
IFNG	-1.14419491558397	8.79116873537752	-4.57146724785484	4.52069090434774e-05	0.00468397112187977	1.66895697993707
RBM19	-0.77750387456147	6.08651335025496	-4.47604538694383	6.09467497236381e-05	0.0055163813873424	1.64083382582289
YPEL5	0.581184939540083	7.62326168172538	4.5453119598383	4.90722412217604e-05	0.00492253966242996	1.62741160125286
AKAP8L	0.583723895281026	6.12711691213644	4.47361264543907	6.14114436555242e-05	0.005526679006462	1.62056800477148
MRPL24	-0.428971604299414	6.85125790152143	-4.50596394429439	5.55065180062961e-05	0.00517261628450389	1.61946219541217
PHF1	0.583643006958666	6.39858271436195	4.48175871906244	5.98689375502585e-05	0.00548183661325013	1.61364079741083
EBNA1BP2	-0.665728307397469	7.37863172595645	-4.52468823427582	5.2347494270072e-05	0.00508716244904596	1.6094860721482
MUCL1	-2.19537083359732	1.43125928930386	-4.59464000243352	4.20335043427129e-05	0.00454422894948041	1.60310581190401
MTHFD2	-0.946556639305948	7.45939131003202	-4.52136128209382	5.28955910055611e-05	0.00508716244904596	1.58919547609168
HEATR5A	-0.909797384312416	4.94217310417282	-4.41988210850796	7.26084782620043e-05	0.00621348190673785	1.57477266629156
ZNF821	1.52119637311941	2.21808461164435	4.58149473880664	4.38057717648041e-05	0.00466670836549691	1.57439434784509
IGLV2-14	2.05043863795541	1.60075571690823	4.59393335605428	4.21269557828523e-05	0.00454422894948041	1.57396030378976
TRANK1	1.49683085309731	5.85142373816192	4.43930968026462	6.83461163143131e-05	0.00591419222985779	1.57376560085486
ANKRD32	0.691358500635259	6.3007447013066	4.46501571243014	6.30816276320153e-05	0.00561283928574356	1.5726462229176
NOP16	-0.561421561561422	7.56620047998696	-4.52057294108397	5.30262896888129e-05	0.00508716244904596	1.56336292263883
VNN2	1.63876621705613	5.21624558571161	4.41582530297112	7.35308876734433e-05	0.00622601048370462	1.55700422926821
CYTIP	-0.468441539753565	8.26790978489826	-4.53729414257063	5.03209048555952e-05	0.00494573464884424	1.55124390880091
FASN	-0.795599384715002	4.91445425769496	-4.40919247584813	7.50638229233134e-05	0.00625492141385853	1.54479757998686
TIMD4	-1.68866509420599	3.57137714524242	-4.46229776312744	6.36188773058103e-05	0.00562884100387195	1.53638817656508
PLAGL2	-1.17220206895106	6.35344698942029	-4.43979212100352	6.82434554771186e-05	0.00591419222985779	1.50352337585206
ZNF267	-0.582902479779302	7.61055118543098	-4.50010914501667	5.65321824065709e-05	0.00523579913750929	1.49570908133443
TRGV4	1.34937158447404	3.67015987227302	4.41820515047171	7.29883899134232e-05	0.00621348190673785	1.46470675419467
HERC1	0.799035389758467	7.12886266328168	4.45381870903898	6.53239243118441e-05	0.00574741052506834	1.4299406688634
ANXA1	0.712395968863998	8.45083337596215	4.49831931756795	5.68494286947799e-05	0.00523579913750929	1.42732375784287
TBC1D2B	0.84930078507881	6.04491681276927	4.40356364323637	7.63892632899616e-05	0.00629871469923353	1.42721226688915
CASP8	0.666699806893525	7.07585549598188	4.45137355950024	6.5823892701574e-05	0.00575922492309494	1.42028992221384
EPHA4	2.78511989098164	4.19149070989392	4.38128124907149	8.18650380106132e-05	0.00664583754448014	1.40791466201203
SLA2	0.737754613283355	5.80230987011572	4.38169620417016	8.17596341061668e-05	0.00664583754448014	1.39876787808037
PRMT6	-0.874671297356449	4.59480199237502	-4.33404912457289	9.47743229831813e-05	0.00727332975188767	1.33231843641327
EIF4G1	-0.481941749656447	8.66518323859877	-4.46505774273171	6.3073354673572e-05	0.00561283928574356	1.31852787980911
MRPS23	-0.425984035941897	7.02186107471414	-4.41202216888106	7.4406048277689e-05	0.00625492141385853	1.30528079467657
CAPRIN2	0.836263868394008	6.09532926613537	4.35300319085622	8.93705432418484e-05	0.0070728476659089	1.27283135988749
TSPAN5	-0.659312236628677	6.0904826188701	-4.34951320301844	9.03423397373439e-05	0.00711400754261714	1.26690568560026
SLC37A3	-0.716999735242261	6.49497322069946	-4.36429384300557	8.62962475209617e-05	0.00689888122948033	1.25607677464944
AMY2B	1.50656006320421	3.60344062334728	4.33462486735819	9.46055648783488e-05	0.00727332975188767	1.22955183632769
DDB1	-0.48985082265664	8.09642735640315	-4.42206695284104	7.21164136755787e-05	0.00620634644249557	1.21921834528627
CYB561	0.935039235245769	4.82454133392077	4.29276339603638	0.000107675636550196	0.0078508500001344	1.21832312470597
TRIB2	0.918987103818365	4.95884057269795	4.29393967213515	0.000107285339954459	0.0078508500001344	1.2155750342606
MLEC	-0.473120650786324	7.84300216289476	-4.41004933184047	7.4864043486704e-05	0.00625492141385853	1.21216558163311
NAMPT	-0.854608411817522	8.04147201958797	-4.40395448613293	7.62964936401792e-05	0.00629871469923353	1.18422285012858
ANKRD36B	0.725762370543317	5.74935595091926	4.30396165084347	0.000104015627583589	0.00769080806954905	1.18163666609615
MGAT4A	0.676115153474005	6.8597260718741	4.36016821990151	8.74073979194421e-05	0.0069524197466328	1.18065365268228
LRRC8C	-0.596091411239045	7.43653415059573	-4.37773949390922	8.27701241365594e-05	0.00668485479500859	1.15968030991645
ITM2C	1.06369631522566	5.72323646349027	4.2881429633001	0.000109222215859486	0.00792691556484353	1.14594649624477
PLEKHA1	0.611377550404667	6.90068625995145	4.34721425029638	9.09881349605524e-05	0.00712921461439671	1.13552950498282
CHN2	1.0964389185458	4.69489365960329	4.24401638611159	0.000125130436949306	0.00875857445117607	1.08346373229072
ZNF683	1.94244691320567	1.62126440558487	4.38819537953166	8.01260093681722e-05	0.00657241938301741	1.06419497428168
ARL4C	0.581441837884328	8.11044855100868	4.36508533971049	8.60846619432546e-05	0.00689888122948033	1.0476667231496
APOL3	0.623007371132723	6.47958146091091	4.29368475083526	0.000107369806978015	0.0078508500001344	1.04422757554259
SND1	-0.64510386727245	7.32591218665278	-4.32314769528112	9.80258676543208e-05	0.00743085127235507	1.01328716964604
IDI1	-0.455382005635574	7.64679168963259	-4.33609161431508	9.4176969528278e-05	0.00727332975188767	1.00375368525096
PPP3CA	0.686696140781478	5.0881908187369	4.22172131787943	0.00013400787362888	0.00909693966285017	1.00305585407091
DYNC2H1	1.6595383913622	3.64203117235875	4.23468146547197	0.000128775194697286	0.00885949651370486	0.9750409231933
ETS2	-0.782606736444561	6.21675958553791	-4.25365305780717	0.000121473654970219	0.00861751618074762	0.970115180452573
SIRT3	1.15694026892274	4.25395018038791	4.19956026944877	0.000143440556245553	0.00937363203448638	0.954703793196797
CACNA1C-AS2	1.88469562428876	0.753718133897167	4.31858807168241	9.94180167080891e-05	0.0074558778339795	0.946067479614435
WDR4	-1.11767426997636	5.4032501980893	-4.20600815359747	0.000140631142171988	0.0092669450128311	0.939337703191525
INPP4B	-0.643285954558818	8.04359762360293	-4.32276937234909	9.81406479554165e-05	0.00743085127235507	0.934801725838169
TNF	-1.02918742602297	7.75428150227749	-4.31368557058459	0.000100936441952323	0.00751325038703936	0.931459154236946
ACOT7	-1.3104077675823	6.0594776123865	-4.22384633009857	0.00013313588207244	0.00907687015912925	0.931248700389607
FYB	0.653852064300614	8.66457990014238	4.33281662926485	9.51365755850442e-05	0.00727332975188767	0.926262971972732
C2CD4D	-1.60398523082398	1.34078532806192	-4.33853283303873	9.3467837013378e-05	0.00727332975188767	0.920327528545072
WDR43	-0.623043161628296	8.28096432326535	-4.31955095574025	9.91224254471533e-05	0.0074558778339795	0.900215860432749
SLC1A5	-0.770610061154116	7.0498516896406	-4.26969198126357	0.00011561777087235	0.00827665578849383	0.896056725343822
ATRX	0.368656226012624	9.15507733638976	4.31304293544583	0.000101137156775182	0.00751325038703936	0.888580504386493
MPP7	1.43156732450431	3.83972955025966	4.18742074963597	0.00014887933877363	0.00960942912436843	0.882701500803304
LRRC59	-0.85946949538521	5.98629921424754	-4.19098518323362	0.000147261849789821	0.0095441435075716	0.824846450855544
TNIP2	-0.412324977804068	7.64843719141228	-4.27523257016761	0.000113659745054248	0.00817364075278246	0.824679031082657
ERCC1	-0.371860057310005	7.0768571874672	-4.2494398936098	0.000123059370895481	0.00869086113108938	0.811617820234988
CNTRL	0.417552033994954	8.00145527699803	4.28092644306935	0.00011168134142043	0.00806820846802914	0.804268199305271
DCTPP1	-0.61047777339662	7.29195744540453	-4.24441768408976	0.000124976034014141	0.00875857445117607	0.783697406166677
SLC43A3	-0.880900221891858	6.36930732612054	-4.19738048930811	0.00014440264739272	0.00939750947846262	0.782361777322961
NIPA1	-0.468982622925233	6.73801159741119	-4.21360979406399	0.000137387993702548	0.00924668167872408	0.769947169095884
GAR1	-0.804439762322503	5.08947493583092	-4.13666092192949	0.000173883717173554	0.0104571771902769	0.766794629049028
TKT	-0.480398888202689	7.85581479822716	-4.25493321722712	0.000120995807886963	0.00861751618074762	0.74937222327124
MTHFD1L	-1.17889720170153	6.2178462276367	-4.17403740271847	0.000155108750004563	0.00984228685256626	0.746644135819553
PES1	-0.898852555308398	6.10380705178405	-4.16982485257367	0.000157121635294492	0.00989513331107037	0.746259667296401
