logFC	AveExpr	t	P.Value	adj.P.Val	B
KLRD1	1.29142652057961	8.6002839504424	6.61112134698189	3.43633435313349e-07	6.08076738511229e-05	6.21606361504172
COL6A1	-3.37824074578164	1.49557000631088	-6.60185229299473	3.52177775326331e-07	6.16271975957154e-05	6.1686861214036
KIF21A	0.868919687836745	7.04458460006911	6.48574038374537	4.7939807760244e-07	7.86462533766753e-05	6.13888494225444
FAM49A	4.54095637337887	2.75182964719264	6.69546400459772	2.74923800476769e-07	5.34540115272672e-05	6.09729112460073
ARID5B	0.803879232459472	8.29697286679575	6.51149826253008	4.4764604400702e-07	7.42102899691217e-05	5.9644358238955
ATP2B4	1.32170303204391	7.4552373210148	6.42731652701979	5.60150276997138e-07	8.82180671242793e-05	5.95429804727916
CLSPN	-1.78960078694431	4.51518669470596	-6.30255518081675	7.81889569180389e-07	0.000114018322453907	5.86393300197659
SNRPD1	-0.606688005473257	7.60139768070046	-6.45418186368643	5.21432654137421e-07	8.37106577296542e-05	5.82901849658643
SLC27A5	-1.07081824911348	4.63440212171509	-6.27630926758818	8.38868536743599e-07	0.000116281749387127	5.82216352861731
IDS	1.02828430043575	7.18286288526869	6.34927465286358	6.89975647834287e-07	0.00010448486997829	5.76584994279714
NKG7	0.586100203634194	8.78059717831061	6.47241035622468	4.96717283586665e-07	8.064742782687e-05	5.74236755630588
KIAA1524	-1.43784508310092	4.61468530970027	-6.24376661686792	9.1539421310896e-07	0.000123218320190197	5.7250627039666
HELLS	-1.01178665599576	6.39767907245787	-6.32367609569532	7.38893044724512e-07	0.000109781382654399	5.6892590210113
SLAMF7	0.879187397738218	8.12645185277613	6.38652467135742	6.24586567014962e-07	9.64373906266532e-05	5.66350873297286
PTPN1	0.525716943559374	7.59396245920582	6.34557880109445	6.96830365770109e-07	0.000104517918385842	5.61308106764313
LRRC32	-3.99526429519449	2.13300519485016	-6.2750472977202	8.41711818536571e-07	0.000116281749387127	5.58425245933265
ZWINT	-2.12610033991529	4.34666164242467	-6.19476362859587	1.04417962054263e-06	0.000137477694616303	5.5728669640006
ATF7IP	0.867181308425889	7.81296420332108	6.30992669289647	7.66602603783767e-07	0.000112833872962529	5.51481588016761
ACTN1	-1.27380021495272	6.76839239185894	-6.29079983036515	8.06909000001931e-07	0.000114486575144418	5.4904335843644
TIAM1	-1.41325795947972	5.79350380387224	-6.19357712177381	1.04751561076617e-06	0.000137477694616303	5.41250898133738
SH3KBP1	1.00238636116274	7.88291378823603	6.26654307598786	8.61128350998708e-07	0.000117929655651119	5.40740400115622
TRIM22	1.1599985304678	8.093523494218	6.27920433774585	8.3238247928153e-07	0.000116281749387127	5.40205490703369
PLCG2	4.81132776238002	3.53791005611023	6.39227869709608	6.15060951366745e-07	9.59068804264838e-05	5.3875479049266
CDC25A	-3.21691019941479	2.04129344291182	-6.13603692711742	1.2229325180181e-06	0.000159173258068323	5.37209902077288
S1PR5	4.8955596965562	2.58020772262126	6.25780816195624	8.8154383248998e-07	0.000119684774292109	5.32678415668299
KIR2DL1	2.9909955955472	1.44004570201978	6.351418004177	6.86031689737837e-07	0.00010448486997829	5.29767997758724
UBE2T	-1.23445738845034	5.485435981237	-6.11709698978967	1.28695072421178e-06	0.000164725773648423	5.26745853456284
PRKCA	-1.19563093079079	5.26510151048099	-6.09424687415492	1.36871500103745e-06	0.00017073792410571	5.24843399805169
GPR137B	2.26076973848226	4.98512198636586	6.06897087568392	1.46529586165134e-06	0.000174084481249149	5.2263691466
LST1	-2.10267247874358	2.84392774049323	-6.06774785909699	1.47014007277521e-06	0.000174084481249149	5.2113531782983
CD58	1.01488792196325	6.63634914879774	6.09205442321266	1.3768313138247e-06	0.00017073792410571	5.19332772442836
NCR3	-1.0631084591847	6.15623204729807	-6.11451202843318	1.29594707958211e-06	0.000164725773648423	5.18057680556986
BIRC3	0.683827783255817	9.88146243923218	6.29621458782401	7.95285377315686e-07	0.000114486575144418	5.17391089844283
ID3	-1.34383364257237	4.1243100234611	-6.01601091063577	1.69060254166909e-06	0.000190985099725254	5.15569623810781
TNFRSF9	0.569512762809674	10.2169798901807	6.29353952212006	8.0100648281432e-07	0.000114486575144418	5.15255383820794
YPEL5	1.03911920479895	6.99645607082489	6.10980945035256	1.31247670663541e-06	0.000165361565222408	5.14690705044042
ARAP2	1.26201611595342	8.63722414600838	6.2075635284129	1.00886756850223e-06	0.000134649621494421	5.12968013274161
LAPTM4B	-1.77916377998403	5.07408393695214	-6.05473042218608	1.52271455258861e-06	0.000177638751768281	5.12939626329056
SCML1	-2.36863494894182	2.50992776610572	-6.02368960217566	1.65588217947595e-06	0.000190353930252312	5.11492632526887
TMEM121	-1.16825565482768	4.21052245846911	-5.9964861128763	1.78223728454626e-06	0.000193575551684959	5.10537693048795
ORC1	-2.85329598590692	3.378359973383	-5.9758886363773	1.88435374155855e-06	0.000200752960062052	5.06021190290806
GPX1	-0.552753234364602	6.56280716787189	-6.08011302813154	1.42189958822297e-06	0.000172257666268642	5.02695698624102
HOOK1	-2.29296463011819	3.73465047044789	-5.94709175810773	2.03710966521656e-06	0.00021182341843055	4.98584549192105
NCOA1	0.848066715715526	7.959433801518	6.11421897811679	1.29697097799254e-06	0.000164725773648423	4.95784582047744
GMNN	-1.06754946593655	5.5989669744547	-5.98897580835358	1.81880722909899e-06	0.000196194486651233	4.92254797432487
TPP1	1.06581368253642	6.98844119037277	6.01444930004222	1.69775312474034e-06	0.000190985099725254	4.91993357003431
NPW	-1.83658866619763	3.04389867110273	-5.9100277318469	2.25228364586906e-06	0.000221075339597945	4.88948329742745
GZMH	1.61014772592573	7.46525572530055	6.01776828808422	1.68259193008434e-06	0.000190985099725254	4.87665351327675
TIMM13	-0.572004415303481	7.43861796498281	-6.08199823274078	1.41468668175501e-06	0.000172257666268642	4.86487135140115
SETBP1	2.67286343973457	4.89528146190155	5.90876188836887	2.26002474285791e-06	0.000221075339597945	4.81690259078044
FNDC9	3.49369590816608	5.01426616252373	5.97545611177128	1.88656029520501e-06	0.000200752960062052	4.78953704966334
CD96	1.02466515056579	8.61069147581237	6.08521142496598	1.40247795653171e-06	0.000172257666268642	4.77894718560142
RGS10	-0.512189595497556	6.97745471654795	-6.00483396704663	1.74245994091609e-06	0.00019325353246118	4.74650465734445
CHEK1	-1.45214993623476	5.19045025185132	-5.91370480951101	2.22994844719519e-06	0.000221075339597945	4.74314759976883
MCM7	-0.94691103396055	8.0207211846892	-6.06990793614976	1.46159520544963e-06	0.000174084481249149	4.72703735178781
MND1	-3.19833170352883	0.329761371431732	-6.06230071756059	1.49191287925094e-06	0.000175344298024799	4.72090658615042
LRRN3	-2.81904247344928	4.59739179725167	-5.87906149399784	2.4495678857346e-06	0.000235233198978257	4.6985113351432
NCR1	3.38635877685375	1.42814793261618	5.99752474905953	1.77723865505263e-06	0.000193575551684959	4.68375302245583
TLR3	3.03840363514035	0.316477264309853	5.94577361053191	2.04439390446655e-06	0.00021182341843055	4.67673048733352
SPEN	0.474626134159308	8.29369643248948	6.02468956366904	1.65141404148966e-06	0.000190353930252312	4.62617182879624
TRABD2A	-1.35775187034534	5.92061560750086	-5.92327355009451	2.17286865952486e-06	0.000220777474315206	4.62033223856086
MCM10	-2.1576931268724	4.03098465708566	-5.82307958240199	2.85158798766659e-06	0.000263016820913367	4.6149290112906
KIR2DL3	3.256186236251	1.33775083541172	6.01137784976607	1.71190652161791e-06	0.000191211459638018	4.60296999969187
ACTA2	1.4236447696997	5.14371358597325	5.79756936523034	3.05626234732896e-06	0.000268899864290971	4.6023389608297
ZNF532	3.12328269821118	0.554159109296941	5.91052398247213	2.2492562004485e-06	0.000221075339597945	4.58537746490613
TMIGD2	-2.92885135399078	1.20260538715807	-5.93125881885851	2.12636523474626e-06	0.000218876641058946	4.58128090856933
MAF	1.969686163321	7.05512365947706	5.85607767886994	2.60719877911805e-06	0.000248853173165637	4.57418460243569
SUSD3	-1.36593534748436	4.75481608473668	-5.81986753646697	2.87657836756552e-06	0.000263016820913367	4.57065007313395
MRPS26	-0.593098731817697	7.09051954026617	-5.95147198093919	2.01309176366299e-06	0.00021182341843055	4.57057962860668
HLA-DRA	4.88899056804612	5.05914256870901	5.91093735883555	2.24673747761526e-06	0.000221075339597945	4.53958875568237
CLPP	-0.46508928476108	7.30391035431041	-5.94745975672649	2.03508074539233e-06	0.00021182341843055	4.52783813972453
TTK	-1.90338765126982	2.64593677789451	-5.77078509268466	3.28713358813711e-06	0.000283575167276378	4.52178877577231
ZNF267	0.771626204673282	7.63150092924787	5.92762429955969	2.14740549365383e-06	0.000219607072204897	4.51497410896223
AHNAK	1.34649563087195	6.31915977855465	5.80113616613327	3.02677724580541e-06	0.000268899864290971	4.4958310897117
SLC25A24	1.0761137568854	5.07074751647431	5.75244172468728	3.45532025542571e-06	0.000294150479474051	4.4737790945
FAM54A	-1.69414160115502	3.11650663411955	-5.74866006052211	3.49105827299474e-06	0.000295595036244055	4.46032057765954
SERBP1	-0.505436846819141	8.63092980034548	-6.00012596679113	1.7647818766821e-06	0.000193575551684959	4.4541322892277
TMEM14C	-1.03772291332473	5.64703082529665	-5.81825676047703	2.88919360073735e-06	0.000263016820913367	4.42104726341163
ITGA4	1.15816289202463	7.43488411259032	5.83844372075729	2.73504761011095e-06	0.000254877306577736	4.35155032670619
POLR1E	-0.713169686361756	6.01022330070439	-5.79215725961108	3.10155602188351e-06	0.000271368921048018	4.33278623853185
TXK	-1.78528070677054	3.84235480839056	-5.68911110066711	4.10558369669175e-06	0.000332229146431058	4.31929969535958
EIF1AX	-0.482262442195282	7.02449684877063	-5.85155589737383	2.63939593466905e-06	0.00024979557774393	4.3155302784194
MCM3	-0.80254332293	8.00704592957825	-5.91763054938753	2.20634956590806e-06	0.000221075339597945	4.31031705351155
KLHL23	-1.79706534358469	4.05456033395952	-5.68749708299392	4.12367819041383e-06	0.000332229146431058	4.29611065079009
ARID4B	0.753442277159217	8.36870824553152	5.89110874201766	2.37082221954691e-06	0.000229067970157327	4.27606480706054
SLAMF6	1.00663378493924	7.00247962401437	5.78182789476696	3.18988993487259e-06	0.000277555671736511	4.26540555399712
RAD51AP1	-2.43395379719595	2.93218157051592	-5.67473263719948	4.26963845872803e-06	0.000339608768113676	4.25789086403524
HMOX1	3.06623169782614	0.339660657614199	5.76989703376255	3.29508258375625e-06	0.000283575167276378	4.24874468130344
BTBD3	-3.75152428038852	0.167792320373706	-5.81586232508764	2.90804950152139e-06	0.000263211905744025	4.21680599370092
CAMSAP2	-3.16010111931895	1.78789759560419	-5.71891564357983	3.78546396054911e-06	0.000313560948545405	4.19771418763181
HSPD1	-0.587619669380514	8.57046090575805	-5.90310805878647	2.29492923137491e-06	0.000223103953487182	4.19416828290386
SPG20	-2.51162925012245	3.82953997122666	-5.64249001966538	4.66194120475542e-06	0.000361679369624104	4.18818851493459
RIPK2	1.70998876350441	5.3839468779356	5.61643985870459	5.00527972922324e-06	0.000377168183997784	4.13677090770926
ITM2A	0.596040259706927	7.82087429910436	5.79940196570064	3.04107707313199e-06	0.000268899864290971	4.11043275061309
ATP8B4	2.67957986649355	3.37209334952117	5.80367804181889	3.00593997496791e-06	0.000268899864290971	4.09079885366091
MXD4	1.27831506066722	5.50194213280356	5.60621371557874	5.1469206290783e-06	0.000380557995245794	4.09066210545754
CHRNA6	-3.26738558334768	0.486566453285626	-5.79897584558037	3.04460118085871e-06	0.000268899864290971	4.08291989443819
TNFAIP3	0.512188363501982	8.61358952630214	5.84304129784458	2.70111701566081e-06	0.000253213642140727	4.07881860074764
XRCC2	-3.2406965832318	2.17193295899632	-5.63027486499405	4.81987870015251e-06	0.000370284242188789	4.0695879198873
CDC20	-1.7576844286892	4.06639357193013	-5.62327704649778	4.91277467001612e-06	0.000371977347490788	4.06226333362999
ATXN1	1.48946070257508	8.00032006147626	5.75744007562059	3.40864942576844e-06	0.000291754455469713	4.0557774127241
SYNE2	1.31955017062649	9.29155191392175	5.85024647815743	2.64879430333585e-06	0.00024979557774393	4.0544282352092
RMI2	-1.67867260616943	3.86543571325693	-5.59142867303993	5.35887362322341e-06	0.000390726392093266	4.04899573915182
GLCCI1	1.26388061229726	5.88413723869097	5.60894579191178	5.10868854647465e-06	0.000380173598325081	4.0441929406738
TUSC1	-3.38069713149578	-0.592168643832283	-5.72165127593146	3.75737259731487e-06	0.00031309450283128	3.95679475540075
HLA-DRB5	2.98137141927532	3.57091744161159	5.74029875781886	3.57140404767286e-06	0.000300780975116577	3.94676755428919
CHAF1A	-1.18686066497183	5.13596215226294	-5.59988742732142	5.23655897034385e-06	0.000385376482354884	3.94627471412008
UBE2E2	-3.27209663948907	2.23253933308709	-5.55585336203361	5.90559390104454e-06	0.000419225754807105	3.91395273022045
MRPS34	-0.502366180349972	7.46173043210518	-5.73313658412145	3.64170806304597e-06	0.000305070533430378	3.91100519590425
DTL	-2.11597287845987	4.5638052441699	-5.59213771349668	5.34851127448044e-06	0.000390726392093266	3.90651722011998
RAD18	-0.995003857998545	5.99591503815371	-5.62547142972079	4.8834518100842e-06	0.000371543393995246	3.90480974031222
APP	-2.89334269013842	1.77090845259638	-5.61100047265207	5.08012429775558e-06	0.000380173598325081	3.89437701836978
HLA-DRB6	3.1236903574119	2.32091966392642	5.82107083572883	2.86719067305724e-06	0.000263016820913367	3.89207620295819
NGFRAP1	-1.68333073108898	3.83372955586104	-5.51717143762998	6.56398774829927e-06	0.000439898906587086	3.87977231349544
ZC3H7A	0.763302608802868	7.53672942715683	5.68589206117786	4.14175152315512e-06	0.000332229146431058	3.87818375003693
PRKCQ	0.783174652888026	7.40688617582383	5.66897008152958	4.33722762391059e-06	0.0003432512454722	3.86567015730795
CD320	-0.55119744022593	7.29756308847148	-5.68940831053004	4.10226045761232e-06	0.000332229146431058	3.82478103779747
IPCEF1	1.12701680514494	6.28054560438267	5.55149649154025	5.97630001659718e-06	0.000419225754807105	3.81983781261387
HELB	0.884704883148411	6.57803464741777	5.57896135684482	5.5444168606088e-06	0.000396904641535127	3.81685998240387
DNMT1	-0.471954323631485	7.80076629316079	-5.71723854965125	3.80279009284224e-06	0.000313560948545405	3.80653677910979
EVI2B	1.0302841140298	6.84389040709065	5.58185337235916	5.50080872841728e-06	0.000396904641535127	3.78557406875476
ACOT4	1.5174716623458	4.70162389540981	5.47861215302203	7.29383014194564e-06	0.000476641207076771	3.77735972876035
STOM	0.52233830758282	7.5474469690149	5.65640953399387	4.48831013446958e-06	0.00035167361347145	3.76821384927909
MYBL2	-4.26926303983471	0.835339728499229	-5.54569495885531	6.07177543556446e-06	0.000419405225152214	3.74083291356718
MCM6	-0.796672969253982	8.0945928958011	-5.70957906585594	3.8829423637338e-06	0.000318502392116894	3.73394335601633
SMARCA2	0.917402707307543	6.62666555900582	5.5515515960065	5.97540044731589e-06	0.000419225754807105	3.72965447265877
SKP2	-1.2181158966802	4.76718982769542	-5.4807949575101	7.25041538379948e-06	0.000475778299497741	3.71099548875903
CENPV	-0.963784765318761	5.74927515134398	-5.54843015953774	6.02657266453209e-06	0.000419225754807105	3.70481022708707
PTMS	1.36828339152795	5.35052067301969	5.4462359982068	7.96934233104438e-06	0.000510199887689504	3.6790279715844
CBLB	0.728407509477236	8.66414573508694	5.684652435628	4.15576492773627e-06	0.000332229146431058	3.65771209796722
NTRK1	-1.57349336310318	3.69298218692138	-5.42936999217406	8.34581290187425e-06	0.00052575282956647	3.65134540403317
FAM160B1	1.06191178101274	6.76221276001726	5.52045828008673	6.50528112361845e-06	0.000437827659896868	3.63881989064395
CCNA2	-3.03656519248277	1.46292554904788	-5.52781207029537	6.37584019039688e-06	0.000432428171954933	3.6303543481134
RASA2	0.686198229768624	7.3991170505901	5.58313576090914	5.48158249922696e-06	0.000396904641535127	3.62312367594864
MCAM	-3.20685978135853	0.477427904501013	-5.55019617867827	5.99756696022257e-06	0.000419225754807105	3.60055667981048
FCGR3A	4.61564601949001	2.28769751720956	5.48717372905102	7.12502883513421e-06	0.000469506607215601	3.58465020510649
SFXN1	-0.776128094493877	8.38907902988822	-5.66633496958405	4.36849310059084e-06	0.000343996989206026	3.57908277984749
LAYN	-3.53875215881306	3.13001682160854	-5.39829799755006	9.08681728895595e-06	0.000557388967515315	3.57573598681298
RAD51	-1.62584611629272	3.82763437260193	-5.42148892320656	8.52780715162891e-06	0.000532954106472237	3.5707506954309
CAV1	3.18882918029916	1.13205989061405	5.57968403375769	5.53348724862947e-06	0.000396904641535127	3.55750020311757
RCAN2	4.0344155770806	2.53755916300866	5.42495462939597	8.4472887242553e-06	0.000530025299276082	3.5385904812977
