logFC	AveExpr	t	P.Value	adj.P.Val	B
TSPYL2	2.93226293687695	8.18960380975171	17.8489620245011	4.71636750149461e-09	2.46985516191172e-06	11.4851786489776
SDC4	-6.67873428139795	2.93901517751728	-18.0669930136626	4.17928984327184e-09	2.339537631575e-06	11.3326844123018
FAM46C	3.77089291920938	6.72991154570738	17.7549276555539	4.97095082765213e-09	2.52182549175327e-06	11.2978961722592
CLK1	2.66674262472527	8.16556634264143	17.5326040378269	5.63477553308531e-09	2.69043958835609e-06	11.2977257854823
TCF7	2.32393416117611	7.43635270212386	17.2562896125374	6.59851322221951e-09	2.87135283877935e-06	11.1714983672319
LINC00565	5.91278502758181	1.71333849364453	17.9797794349426	4.38563728059117e-09	2.37321452043724e-06	11.1637452903834
CIRBP	1.45894377904384	8.28267869832358	17.3692066184979	6.1844500015579e-09	2.78884337014697e-06	11.1510676556026
CHD2	2.83753762073452	8.40509949117896	17.1294317799165	7.10023830546713e-09	2.88163171627384e-06	11.0347001265964
EHD3	-4.57368974318965	1.52518069253341	-18.7379540150061	2.90537018900997e-09	1.88663118593552e-06	10.9036261500714
ZNF57	-5.97807011994234	2.54974306474255	-17.5598099059331	5.54856057839273e-09	2.69043958835609e-06	10.8983055431893
FAM86A	-6.09077527835482	2.87868350426264	-18.851855885159	2.73482293969961e-09	1.88663118593552e-06	10.8516402677525
GTSF1	-4.82488240205739	1.6644433592405	-18.1553403177722	3.98104634075979e-09	2.30815379628195e-06	10.8449694497556
NR1D2	3.66565677279761	6.13743952070023	17.2186231573788	6.74330938818438e-09	2.87135283877935e-06	10.8037871446399
TNFAIP3	2.30292088124847	9.47743607230509	16.6281132623445	9.53338128382841e-09	3.61400152657405e-06	10.5754030981842
BATF3	-6.82506117622903	3.99941094135289	-20.8909735909171	9.7838692214332e-10	8.04306082148721e-07	10.5588008706779
HSD11B2	-4.73463470680723	1.61483467061579	-17.4738579628724	5.8259859412461e-09	2.70225873629112e-06	10.4828830640123
MACF1	1.62510822648523	8.75128868234609	16.3427832637392	1.13163120272565e-08	4.08242243223295e-06	10.4705562120869
HELZ	2.37659278252821	7.97084341826319	16.1040084544603	1.30903611232439e-08	4.20286527774098e-06	10.443031068549
DUSP1	2.2792073033763	8.9145955939798	16.2363375849792	1.20723890042792e-08	4.20286527774098e-06	10.3979564360784
PRRC2C	1.6559215101398	9.89115702270188	16.3813042801381	1.1055597116973e-08	4.07901280902137e-06	10.33759649631
SRSF5	1.77395912496368	8.65850600793847	16.1008638741423	1.31156667871158e-08	4.20286527774098e-06	10.3306860897851
EML4	2.38233510334264	8.77993623253348	16.0899967839161	1.32035314256985e-08	4.20286527774098e-06	10.3219196108056
SLAMF1	-3.06771167815807	7.01515711724192	-15.7651743559457	1.61516016526706e-08	4.9472660609331e-06	10.1706854913623
ZNF800	1.76492366300641	7.32144974853463	15.5620598595246	1.8356939875804e-08	5.40755277570345e-06	10.1418803800217
PER1	5.24238670730639	6.19543001987971	16.1070043907727	1.30663013389324e-08	4.20286527774098e-06	10.0112553774536
SPR	-5.255072011732	1.90374624619327	-15.9324119409925	1.45527585293188e-08	4.54325926855696e-06	10.0093786000313
PAQR4	-4.39210293236651	1.42451043564612	-16.6212216620348	9.57262939772603e-09	3.61400152657405e-06	9.99486261420815
SLC27A2	-7.0170381317577	3.53840127577789	-16.6639046852838	9.33235857836851e-09	3.61400152657405e-06	9.93253852700098
CCNL1	2.41371127432491	9.16484431270206	15.4662321377639	1.95100456753203e-08	5.46079450850259e-06	9.86511161307355
SPTBN1	3.27140850966932	7.47559460193308	15.1169468304583	2.44340478621677e-08	6.29622750784811e-06	9.86389948997965
STK17B	1.1973601032501	8.71329596886648	15.3665587777043	2.07940648390976e-08	5.72153980674423e-06	9.82432046642072
SFPQ	1.31856732891457	9.40806851864681	15.5367877040277	1.86536254428603e-08	5.40755277570345e-06	9.81809255812654
NR4A2	2.89555830284875	8.55995517211744	15.2420781880419	2.25290964420997e-08	5.99569428919749e-06	9.81061455032359
TREML1	4.98832042426544	1.15522577103675	16.1399114124704	1.28051920891457e-08	4.20286527774098e-06	9.80285181439452
ZNF331	4.24254869415519	7.22037068686396	15.0064903773145	2.62625584522272e-08	6.52176954585423e-06	9.78183417315492
IL2RA	-6.52295346310313	6.600152292481	-17.1793388806896	6.89803872812584e-09	2.87135283877935e-06	9.76957421992356
KIAA1109	2.65959162158277	7.70959594567512	14.9919316658888	2.65145244564728e-08	6.52176954585423e-06	9.74926981632068
PKM	-2.13134937109362	8.60531813929042	-15.0594805029726	2.53673361582343e-08	6.43458336238713e-06	9.71611004156849
ZNF394	2.34958480712114	7.33412742392159	14.8496689743269	2.91206529187602e-08	7.05589073855452e-06	9.6849930859179
ZSCAN5A	-5.19466826238428	1.87030940589601	-15.2462252018397	2.24688096184641e-08	5.99569428919749e-06	9.62869809372496
PRDX3	-2.96419509152692	7.0496409737866	-14.6806176531465	3.2587727475293e-08	7.59730368820866e-06	9.53445503459269
GPR171	-3.06249203586204	7.1585691452799	-14.5610750572817	3.53111794177033e-08	7.79010083098436e-06	9.46925023450794
KDM2A	2.16694413979309	7.59130749988726	14.5552227809552	3.54507515358409e-08	7.79010083098436e-06	9.4461186393868
SERPINE2	-5.09832908112259	2.06087405314021	-15.2072718580819	2.30421205315661e-08	6.03331910821684e-06	9.42567635476586
TRAV25	-4.11579558241491	1.27070860137526	-15.6727878596184	1.71165205190371e-08	5.14573322418607e-06	9.42509121648497
YPEL5	2.70007197690579	8.46819765642841	14.6727784055786	3.27591017724902e-08	7.59730368820866e-06	9.42245372750516
GOLGA8B	2.13918242407507	6.44086001756043	14.391330936792	3.9615186903911e-08	7.79010083098436e-06	9.37956155019092
FBXO33	2.19637417246629	7.00807791000097	14.3364015380205	4.11283029436272e-08	7.79010083098436e-06	9.34846143774088
PLTP	-3.9154292084974	1.15949671066992	-15.5081195155529	1.89965436826279e-08	5.41034894989091e-06	9.3254874729888
TIPARP	4.22926493815431	6.52915615459245	14.4015972219046	3.93391934753435e-08	7.79010083098436e-06	9.31600232395859
SLC2A3	2.33640676112829	8.51849734430198	14.5001166879918	3.67949702346682e-08	7.79010083098436e-06	9.27504907655464
DDX6	2.36844187294268	8.13664279392574	14.3972086686645	3.94569149695424e-08	7.79010083098436e-06	9.26679300340296
DLK2	-4.81565317121649	1.65917856732831	-14.7883226960946	3.03298215649287e-08	7.240798871839e-06	9.24773658984084
YTHDC1	2.231835304263	7.83281895324483	14.2943530520825	4.23292881434821e-08	7.80879163319645e-06	9.23968697843082
HNRNPH1	1.40310267789749	8.67784492194539	14.4983732661596	3.68383975798325e-08	7.79010083098436e-06	9.22852370030814
CDK6	-2.42209305483479	7.88897940962176	-14.1582160960978	4.64882432608765e-08	8.20457028000353e-06	9.20387461755552
RAP1GAP2	7.18922708038699	2.6438905632972	14.5460478335698	3.56707822478717e-08	7.79010083098436e-06	9.20229812393737
IST1	1.20594965096106	8.04133071063865	14.3145360164396	4.17481072006677e-08	7.79010083098436e-06	9.18713964470726
CCND2	-2.01165415542853	9.00739124832679	-14.3670096357217	4.02775130459906e-08	7.79010083098436e-06	9.17047027449313
TSC22D3	3.17346056954583	8.29112387355699	14.2235523718089	4.44390329147526e-08	8.1058793296415e-06	9.16689934742053
PPP1R15A	2.14508786931299	8.69200247492022	14.3884340983722	3.96934463896423e-08	7.79010083098436e-06	9.16493747003202
RICTOR	3.17231912486743	7.60391354571442	14.081221074199	4.90366984725504e-08	8.47663450468061e-06	9.14817274195318
RANBP2	1.98843710313963	8.76756399317778	14.3534465022329	4.06521195453073e-08	7.79010083098436e-06	9.12546632957515
NKTR	1.90887840102657	9.06164711608309	14.418460656742	3.88903968731181e-08	7.79010083098436e-06	9.1239062391346
TRA2A	2.1754712736337	6.96306403483664	13.913901271196	5.51175890755276e-08	9.32061396929286e-06	9.05518147630539
IL13	-7.60905668956723	3.45592909752619	-13.8281508465094	5.8549651906802e-08	9.50495049055024e-06	8.98633012581126
PDE4D	3.71361293215664	7.38131362932467	13.8054862787505	5.94953289236404e-08	9.56284326481562e-06	8.98122035610539
SKP1	1.38311520268469	8.29583095771401	14.0798806046233	4.90823976493765e-08	8.47663450468061e-06	8.97600717187465
EXOSC4	-6.64554712029181	3.28629001843952	-14.53211336422	3.60078153509321e-08	7.79010083098436e-06	8.91599215202171
THTPA	-4.61185681473307	1.54643326654144	-14.3153428038232	4.17250572885862e-08	7.79010083098436e-06	8.8945748127326
FOXP3	-6.10429677543418	2.62000660168893	-13.8295055596914	5.84936492269083e-08	9.50495049055024e-06	8.87967079626335
EPC1	2.95243413829464	7.09714850708573	13.6640105048561	6.5789209547676e-08	1.00756795075186e-05	8.87934440501288
EIF1	1.43155836395595	9.3864080977264	14.1780920504518	4.58541289883693e-08	8.20457028000353e-06	8.86365109038714
XIRP1	-5.16741883593109	1.85548291964087	-13.9359975359238	5.42692677866681e-08	9.273760981566e-06	8.86353860396251
C20orf111	2.20817145619309	7.59869037644751	13.7153351420624	6.34255537461772e-08	9.9400257886697e-06	8.84504782518358
KLF3	2.93524614528528	7.36886072962007	13.6428342045419	6.67923487700727e-08	1.01337101862931e-05	8.84328272746774
GPRIN1	-4.20736028746824	1.32155467833658	-14.3528291934799	4.06692596638338e-08	7.79010083098436e-06	8.79674350130828
PNISR	1.49311134927473	9.03808353441076	13.8855638093549	5.62268015400765e-08	9.41016387836704e-06	8.71705169315542
RSRC2	1.84033611635596	8.35581696041647	13.7097355699012	6.36788642368886e-08	9.9400257886697e-06	8.70454050881182
SETD2	2.03342535977168	8.46071751014895	13.6797764356774	6.5053056432231e-08	1.00578220773413e-05	8.67134905542923
RAD54B	-3.82576802421289	1.10972405308168	-14.1579663699248	4.64962711445315e-08	8.20457028000353e-06	8.63980551304021
CD3EAP	-5.17777777735841	2.21111139125635	-13.7665121605738	6.11607901410655e-08	9.73415948186331e-06	8.55940146638339
PSAT1P3	-4.18798818405755	1.31083673165787	-13.8333322469059	5.83357732401752e-08	9.50495049055024e-06	8.5014852875456
GADD45B	1.78811975401277	7.80559594065774	13.2846280557482	8.65594841323185e-08	1.25464880839648e-05	8.48046785748725
SRSF11	1.67874965415544	9.11309648326982	13.4878090992002	7.46657466671397e-08	1.1223367883281e-05	8.40697541617327
JUND	1.86890687867132	8.34918333505146	13.267986034489	8.76216949648351e-08	1.25880583722047e-05	8.36860436931743
CD40LG	-6.42966466051387	3.07836499926743	-13.325731648143	8.39957534934632e-08	1.23962460201171e-05	8.32794735645968
ARID4B	2.06043961971302	9.0602192337224	13.3116342989643	8.4865569487746e-08	1.24117806762529e-05	8.29865408288834
RBM38	2.34343208175169	7.71203141963932	12.9649406021838	1.09679762350218e-07	1.47152170412681e-05	8.26193761311341
LAPTM5	1.78140668060142	8.32477679611253	13.1114499766432	9.83399212149805e-08	1.38821763565565e-05	8.2474535450536
EIF5	1.29390250768954	9.45633996437468	13.3744163895496	8.10659592804849e-08	1.20736218620128e-05	8.23604025760636
CNDP2	-1.99126710641722	7.27881687586385	-12.7892779781785	1.25195935174331e-07	1.58643733931911e-05	8.23241602792652
IRF4	-3.53132175976365	7.9194503463557	-12.7801753687942	1.26062841426737e-07	1.58643733931911e-05	8.22460570617457
PARP8	1.8257032268332	8.0137877172798	12.9825022131157	1.0824802603237e-07	1.46441537884125e-05	8.20200221912292
6-Mar	1.50710605443357	8.17422103867269	13.0321847824714	1.04306975443661e-07	1.43303187993695e-05	8.20112350430089
ZNF292	2.40975092625865	8.34950748661321	13.0244581683661	1.0490945597633e-07	1.43303187993695e-05	8.20067383909269
BTG1	2.14172124860569	8.84067966082119	13.1133253246888	9.82033386753705e-08	1.38821763565565e-05	8.18154798539091
SPOCK2	4.00133246645116	7.17111797843376	12.6743151045163	1.36640691636851e-07	1.64312962076492e-05	8.16453780898843
CSRNP1	1.99764100904776	7.81162041779764	12.8637396274496	1.18344029526433e-07	1.54935239946138e-05	8.16178563792938
HMGB2	2.21085954603627	7.32120574872647	12.7354473417911	1.30418940867978e-07	1.60395536822026e-05	8.15179438456265
ATAD2	3.21771016397452	6.56874962176337	12.6325392338312	1.41078576816897e-07	1.67707540211982e-05	8.13378615936508
SNRK	2.53652603297465	7.39078860650594	12.6897819334767	1.35036496452389e-07	1.63595707717021e-05	8.11369164655119
TESPA1	-2.05578190141072	7.58905990849424	-12.6283730709885	1.41529709307882e-07	1.67707540211982e-05	8.08633572178793
SRRM2	1.97916308910952	8.2561750984724	12.8320455240508	1.21209104985303e-07	1.54937685852867e-05	8.04303960324101
SBDS	1.72541847494117	7.792129335971	12.7193095218008	1.32030747745482e-07	1.61156929240613e-05	8.03758747910949
CHD1	2.3205639537153	8.88283445577174	12.8926146506237	1.15798091482134e-07	1.52834651798452e-05	8.00563806840763
SAT1	1.40601307545512	8.09028128716472	12.7595112866181	1.28055260971138e-07	1.59386826065279e-05	7.99625122017838
DIXDC1	-5.54793543903217	2.55502346539581	-12.9394762862343	1.11792646923855e-07	1.48757527062447e-05	7.99354485288648
RBM25	1.3929524024965	9.30187865093486	13.022952089479	1.05027334121052e-07	1.43303187993695e-05	7.9911521093206
NANP	-6.1663214176261	2.93809712701172	-12.840968946014	1.20394862149511e-07	1.54937685852867e-05	7.9575704357132
DDX24	1.30152568734569	9.03909601540195	12.8415366442523	1.20343263400841e-07	1.54937685852867e-05	7.89679548046965
JUN	3.25063492128835	8.0790928651595	12.5170726559499	1.5418459420155e-07	1.80074295127192e-05	7.89204767298468
WHAMM	5.01239488100887	6.13483638389238	12.4264151758553	1.65406925171622e-07	1.90440852711781e-05	7.84934116330447
VSIG10L	-3.98808010241503	1.19983730237448	-12.7537493020533	1.28616941077686e-07	1.59386826065279e-05	7.83036817494358
ZBED2	-6.73761359926443	6.34703302942567	-13.0227207142107	1.05045456272328e-07	1.43303187993695e-05	7.71029755254714
CCDC93	2.59703003151128	6.68717826793876	12.0907514106119	2.1541218257123e-07	2.3006587972772e-05	7.70893534924903
RBM5	1.48165372917263	7.75654828764552	12.3090445123325	1.81280710779775e-07	2.05797976139781e-05	7.70180976837792
CDC20P1	-4.30739651305857	1.37715156885802	-12.4426542111668	1.63332877855061e-07	1.89396138507075e-05	7.69897407641593
ZNF620	-4.43826814279973	1.45037370689764	-12.3158559516451	1.80315401043069e-07	2.05797976139781e-05	7.64407175676368
PRDM2	2.02051670384299	7.8514480403993	12.2210377707576	1.94273497755192e-07	2.17505928452262e-05	7.63458844732945
ZNF132	-4.30712886409803	1.37777822763385	-12.2992050184651	1.82685127596177e-07	2.05952108430301e-05	7.60386012541913
ADPRH	-4.76756759752071	1.6339353751488	-12.1396218056181	2.0720241875741e-07	2.25753293027369e-05	7.58130987932998
ARID4A	2.2207506019717	7.46329556380995	12.0347374254576	2.25261230298261e-07	2.37460442380647e-05	7.55793976089603
CALM1	1.11138345686922	9.45070682195654	12.533009400792	1.52299124254626e-07	1.79161158199247e-05	7.55671423957374
AKAP8	1.67701755374966	7.22134116081209	11.9932529969238	2.32872135171569e-07	2.43899757572596e-05	7.54769663991954
PIK3R1	3.02433657032993	8.46751369266062	12.1730904290889	2.01777279617987e-07	2.21327861980973e-05	7.52258658165234
GJB6	-4.09159901500207	1.25740273089367	-12.2012461427988	1.97333328433711e-07	2.19418442040607e-05	7.4821884445546
LTA	-3.03100946712503	7.76236015794665	-11.8284847309383	2.65993479966907e-07	2.61705342653501e-05	7.45602107210858
MRPL15	-2.76794335968992	6.18651199120351	-11.8031991343313	2.71516501857932e-07	2.65530053684437e-05	7.43723980165381
TACC1	1.09878734563802	8.80217818876614	12.1923050379361	1.98732859661825e-07	2.19471377125855e-05	7.40111938924739
GBP1	-2.3274908490226	6.80884676136593	-11.6885583250415	2.98175992803707e-07	2.81429596928801e-05	7.39531786802987
ATP2B1	2.09383813373924	7.67862366037561	11.881120717785	2.54885501095702e-07	2.57396350637419e-05	7.3748303738915
ANKRD11	1.5289088147863	8.31628545482659	12.0382523865728	2.24628947389513e-07	2.37460442380647e-05	7.36106104893586
THEM5	-3.56629905134647	0.965393431608353	-12.1204332170094	2.1038447466266e-07	2.27692104111575e-05	7.33687752501728
NLN	-6.7208005095667	3.33241296820805	-11.906654529745	2.49680192057492e-07	2.54925046406373e-05	7.32713068079081
B9D1	-3.99858276598677	1.2057203884027	-11.9560590191207	2.39934897068405e-07	2.48095740064235e-05	7.3105253257238
TUBB	-2.30884004683816	7.85690775104374	-11.7042319501657	2.94368211258973e-07	2.79460441027963e-05	7.29441401369113
RPS27	2.53451328632303	6.12440565303225	11.5535763405263	3.3328440923409e-07	3.0262286038593e-05	7.28601048531287
TMEM2	2.80544961106877	7.73777298991683	11.7228257937225	2.89919639157735e-07	2.76856201299216e-05	7.27289114631894
DGAT2	-3.88816663922328	1.14435796269967	-11.8792488623648	2.55271728795272e-07	2.57396350637419e-05	7.25584199274554
USP36	2.30036945047786	7.68343307969186	11.7233654567529	2.89791625057964e-07	2.76856201299216e-05	7.24705360797512
USP3	1.6939589169433	7.48548886730735	11.6228320706827	3.14739119035002e-07	2.90311071500808e-05	7.17958888408625
AKAP9	1.40622038201434	8.83874143382014	11.9254065110601	2.459313200799e-07	2.52686648745386e-05	7.17810311106819
RBBP6	1.86773604354663	8.47965149119473	11.8315356361158	2.65335415125519e-07	2.61705342653501e-05	7.16685981796099
FUS	2.09577384044647	8.183767257069	11.7500291574311	2.83542847521891e-07	2.74860539349205e-05	7.16309716992339
UBE4A	1.40211861111319	7.09435114044329	11.5110956686562	3.45247610949752e-07	3.09654680450733e-05	7.15108341641773
GNG11	4.65181540815884	1.14970359789338	11.7461463838844	2.84443578974168e-07	2.74860539349205e-05	7.14133183788326
SEMA7A	-4.7896793136201	2.38332648421348	-12.104439441106	2.13077503345805e-07	2.29079482736145e-05	7.13495196003553
C17orf58	-5.24096165246021	2.65140848829922	-11.9608688226634	2.39008543106178e-07	2.48095740064235e-05	7.11697223598418
SLC25A29	-4.21301210706785	1.32448437718871	-11.6279805504411	3.13406115728846e-07	2.90311071500808e-05	7.11151711640008
STIP1	-2.26053082952842	7.73183340654736	-11.4523563598713	3.62567789960849e-07	3.18158135255374e-05	7.10507272875889
FOXN3-AS1	-4.36352923578091	1.63385481915111	-11.6366793872679	3.11167854615315e-07	2.90311071500808e-05	7.07495884085137
PRKAR1A	-1.74822003650218	7.45619957714959	-11.3859668031017	3.83292786395041e-07	3.29226195467571e-05	7.06016745151355
DEPDC1B	-4.01068101908797	1.21245604908932	-11.5882694505335	3.23849529722251e-07	2.97026738164465e-05	7.0556512406029
ARL1	-1.68805664781945	6.77761333247175	-11.25573046759	4.27804119544976e-07	3.57988251375935e-05	7.01372273348991
SRRM1	1.1961721309056	8.51633974674745	11.6588496025413	3.0554179401402e-07	2.86714767862636e-05	6.99782728746884
LUC7L2	1.51159996016093	7.01065668772058	11.302332872072	4.11260306633965e-07	3.49549728685643e-05	6.98962162235979
ASXL1	1.33674263142626	7.92650461036901	11.5016694516199	3.47965191228315e-07	3.10377302989036e-05	6.97151593074024
H3F3B	1.17618830745188	9.61926707087835	11.8663262398597	2.57955593631831e-07	2.58496981914762e-05	6.96538779807747
GOLGA8A	1.80869199557171	6.61218021026312	11.2168793374418	4.42151492302676e-07	3.65516195077518e-05	6.95876059496635
FSD1L	-4.42308307016326	1.68559011149332	-11.442071451964	3.6569682938634e-07	3.18575471775438e-05	6.9367839141859
ZBTB10	4.01308675363721	6.03850637919159	11.1367140477965	4.73442549628468e-07	3.80488433201414e-05	6.90504484431143
ZNF322	-3.51011317249008	0.934388458579933	-11.4592245228783	3.60494514317302e-07	3.18058040512341e-05	6.87147261963093
CD52	1.7356254517578	7.29145856183621	11.2131532723578	4.43554825860977e-07	3.65516195077518e-05	6.86296403036839
HNRNPA1	1.38156818831579	7.50526287410068	11.2477827460583	4.30697314795744e-07	3.58561036327903e-05	6.85030316969738
MDM4	1.77636450941119	7.60644842848536	11.2619024725656	4.25571954439317e-07	3.57988251375935e-05	6.84752699252757
NLRP1	3.49876522617188	7.17085695480949	11.0848776143639	4.94957054744571e-07	3.8817066795765e-05	6.84563554858081
TMEM183A	1.76653436690764	6.63702442904925	11.0870460057646	4.94036014222185e-07	3.8817066795765e-05	6.83874974360554
ZFP36L2	2.45060719598079	8.85382801751685	11.4863606039089	3.52428584580865e-07	3.12640745469167e-05	6.82647732383171
FAM86C1	-4.23466628568073	1.80384669777428	-11.5521478469318	3.33679265794514e-07	3.0262286038593e-05	6.81104695008455
IKBIP	-5.83544125057167	3.74094630573296	-11.8399968891077	2.63519642342942e-07	2.61705342653501e-05	6.8107479034312
FAM50B	-4.90367786978643	2.21943357283165	-11.3874650324579	3.8281107758596e-07	3.29226195467571e-05	6.80583323959867
BZRAP1	4.76593545578265	4.32292114429012	11.4379200354054	3.6696817310587e-07	3.18575471775438e-05	6.79786472011288
AP1G1	2.04189376404992	7.64466339822781	11.1838945643279	4.5474472333071e-07	3.71418853038635e-05	6.77024816254405
ACTL10	-4.37498864684478	1.41504580654913	-11.0905700610289	4.9254312891623e-07	3.8817066795765e-05	6.75248442716143
C9orf64	-5.91378183734886	3.37001548289324	-11.5201390293368	3.42662154681127e-07	3.09043189949634e-05	6.75036369868662
ROCK1	1.23646881576249	8.44914468424149	11.339202667617	3.9866574659656e-07	3.40628406855187e-05	6.72634820150817
RB1CC1	2.43363671858634	8.00655473032267	11.1705418467384	4.59953401340557e-07	3.71486742157344e-05	6.71796102207521
PSMA5	-1.51449405299498	7.46357680364793	-10.982676561155	5.40565307888156e-07	4.16807500600398e-05	6.67726575653271
PARP1	-1.92761559565538	7.63798973922004	-10.9620595103825	5.50310175338408e-07	4.16807500600398e-05	6.65537208992776
EBI3	-4.14503796134916	1.28724317978411	-11.0201162112701	5.23346537812117e-07	4.07104133208236e-05	6.65148256975751
EGFL7	-3.32321362823934	0.830489293799595	-11.1824798287486	4.5529353058204e-07	3.71418853038635e-05	6.64741830242639
ATM	2.73098680829172	7.77209013062249	11.018417734767	5.241145980074e-07	4.07104133208236e-05	6.6348141017974
CCNT1	2.23774593989742	7.02851423247626	10.8893785834404	5.86221222053123e-07	4.26758534475803e-05	6.62863485882393
PPM1A	2.01665879442127	7.45466453403157	10.9741433436366	5.44575617098972e-07	4.16807500600398e-05	6.62271294454397
SFT2D2	1.97114607358691	6.79098930439453	10.8540465033054	6.04594598960603e-07	4.36221720867841e-05	6.61929379389837
SREK1	1.76884507004453	8.74034999063262	11.2581578613479	4.26924709647463e-07	3.57988251375935e-05	6.61694964805836
PDIA6	-1.35036572218623	7.65193685649743	-10.9531522111225	5.54579402055476e-07	4.16807500600398e-05	6.61401134276345
LPIN1	1.87319926772792	7.33432452731753	10.922721085942	5.69439473024981e-07	4.2211326050628e-05	6.59899429143307
AES	1.4257916769516	7.50509672416648	10.9356364361463	5.63080316456632e-07	4.19314030153989e-05	6.56944567016269
ARL4C	2.56766930227956	8.48766235708242	11.1227850960448	4.79121701889723e-07	3.82371673494939e-05	6.56744804792235
PLD6	-5.55912562902422	2.70779807296825	-10.9666433954609	5.48127113774704e-07	4.16807500600398e-05	6.55200568071255
USP42	3.0203851119092	6.43875858071572	10.6790424689211	7.0534755050915e-07	4.85842689395936e-05	6.53632180081677
EP300	2.00659017690122	7.65849122084018	10.8965037254311	5.82590256629996e-07	4.26025685861773e-05	6.50715021125475
JMJD6	1.7368998938869	7.72958596996825	10.8995931820826	5.81023497666051e-07	4.26025685861773e-05	6.49436060188125
RAMP1	-3.71424127022893	1.04700035848318	-10.8452581797781	6.09261556050843e-07	4.37643898271212e-05	6.48570908876875
BCLAF1	1.29000078311764	8.69278672096616	11.1194399671687	4.80496620629343e-07	3.82371673494939e-05	6.48564660104271
PREB	-3.02060784284804	6.61605843960072	-10.6075301657496	7.51666606715567e-07	5.06249661610369e-05	6.48452939277271
DCAF7	-2.76182194956588	6.90187599354098	-10.6030665970884	7.54665628370761e-07	5.06249661610369e-05	6.47491678769011
SMCHD1	1.71215764010227	9.12008977838912	11.1712495564041	4.59675708806769e-07	3.71486742157344e-05	6.45992182027962
SNX17	-1.28807726604051	7.7214815518089	-10.792132091946	6.38323284804056e-07	4.50740459541369e-05	6.44788669816571
TMEM177	-6.02006037514553	3.23276342761645	-10.9424359475119	5.5976356557302e-07	4.1876505638306e-05	6.42918889608234
CCR5	-5.36425762310113	2.20917188663019	-10.5500893620143	7.91273616866145e-07	5.17616037377874e-05	6.39912161270695
C1orf233	-4.98286779353472	2.21437503198797	-10.7459766195846	6.64800560726569e-07	4.651884613291e-05	6.39080901936092
C10orf128	-6.39344594252294	3.44416224138969	-10.8605918149434	6.01144090416845e-07	4.35668444813708e-05	6.3844149584865
HEXIM1	2.1693781417859	6.21198810581392	10.4991012845933	8.2834083194738e-07	5.24636666597528e-05	6.37678933758353
